"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"합계","","56","","551,263","","",""
"1","기타주류","야마나시현","2015-02-04","2,304","불검출","불검출","적합"
"2","기타가공품","도쿄도","2015-07-01","20","불검출","불검출","적합"
"3","전분가공품","효고현","2015-07-27","2,023.5","불검출","불검출","적합"
"4","볶은커피","효고현","2015-06-18","77.112","불검출","불검출","적합"
"5","청주","사이타마현","2015-07-16","3,403.39","불검출","불검출","적합"
"6","농산물조림","기후현","2015-04-01","86.4","불검출","불검출","적합"
"7","기타가공품","효고현","2015-07-21","3,340","불검출","불검출","적합"
"8","양조간장","오이타현","2015-05-26","118.9","불검출","불검출","적합"
"9","기타가공품","지바현","2015-07-24","44.16","불검출","불검출","적합"
"10","비타민","시즈오카현","2015-07-10","36","불검출","불검출","적합"
"11","과·채가공품","오카야마현","2015-06-29","9,600","불검출","불검출","적합"
"12","화이트초콜릿","훗카이도","2015-08-06","240","불검출","불검출","적합"
