"품목","계","","농산물","","가공식품","","건강기능식품","","식품첨가물",""
"접수
일자","건수 중량(㎏) 건수 중량(㎏) 건수 중량(㎏) 건수 중량(㎏) 건수","","","","","","","","중량(㎏)",""
"합계","295","1,911,946","2","5,107","256","1,860,213","5","3,993","32","42,634"
"8.24","56","551,263","2","5,107","43","526,373","2","3,798","9","15,985"
"8.25","143","287,105","0","0","126","276,796","3","195","14","10,114"
"8.26","96","1,073,578","0","0","87","1,057,044","0","0","9","16,535"
"","","","","","","","","","",""
"","","","","","","","","","",""
