"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","냉장명태","홋카이도","2019-07-18","2,400","불검출","불검출","적합"
"2","냉동다랑어(황다랑어,F,횟감)","대서양","2019-07-18","995","불검출","불검출","적합"
"3","냉동다랑어(황다랑어,목살,횟감)","대서양","2019-07-18","763","불검출","불검출","적합"
"4","활가리비","홋카이도","2019-07-18","6,180","불검출","불검출","적합"
"5","활가리비","홋카이도","2019-07-18","7,040","불검출","불검출","적합"
"6","냉장명태","홋카이도","2019-07-18","852","불검출","불검출","적합"
"7","활전갱이(흑점줄전갱이)","에히메현","2019-07-18","469","불검출","불검출","적합"
"8","활돔(참돔)","에히메현","2019-07-18","7,513","불검출","불검출","적합"
"9","활장어(먹장어)","후쿠오카현","2019-07-18","1,993","불검출","불검출","적합"
"10","냉장명태","홋카이도","2019-07-18","1,104","불검출","불검출","적합"
"11","냉장명태","홋카이도","2019-07-18","1,152","불검출","불검출","적합"
"12","냉장홍어","홋카이도","2019-07-18","2,981","불검출","불검출","적합"
"13","냉장명태","홋카이도","2019-07-18","600","불검출","불검출","적합"
"14","활전갱이(흑점줄전갱이)","에히메현","2019-07-18","465","불검출","불검출","적합"
"15","냉장명태","홋카이도","2019-07-18","852","불검출","불검출","적합"
"16","냉장명태","홋카이도","2019-07-18","1,200","불검출","불검출","적합"
"17","냉장홍어","야마구치현","2019-07-18","110","불검출","불검출","적합"
"18","냉장홍어","홋카이도","2019-07-18","1,174","불검출","불검출","적합"
"합계","","-","-","37,843","-","-","-"
