"순번","품목","원산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","냉동가자미(각시가자미)","러시아","2019-07-18","22,050","불검출","불검출","적합"
"2","냉동가자미(각시가자미)","러시아","2019-07-18","22,473","불검출","불검출","적합"
"3","냉동곤이(명태)","러시아","2019-07-18","1,587","불검출","불검출","적합"
"4","냉동가자미(각시가자미)","러시아","2019-07-18","22,347","불검출","불검출","적합"
"5","냉동가자미(각시가자미)","러시아","2019-07-18","22,050","불검출","불검출","적합"
"6","냉동곤이(명태)","러시아","2019-07-18","17,825","불검출","불검출","적합"
"7","냉동갈치","오만","2019-07-18","22,178","불검출","불검출","적합"
"8","냉동명태(F)","미국","2019-07-18","24,000","불검출","불검출","적합"
"합계","","-","-","154,510","-","-","-"
