"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:100Bq/kg)","판정"
"50","전분","가고시마현","2018-12-03","18,500","불검출","불검출","적합"
"51","커피/건조","브라질","2015-01-04","1,200","불검출","불검출","적합"
"52","과자","나가노현","2019-06-19","242","불검출","불검출","적합"
"53","금박","이시카와현","2019-07-01","87","불검출","불검출","적합"
"54","프로테아제(세균
성)","효고현","2019-05-08","1,440","불검출","불검출","적합"
"55","맥주","후쿠오카현","2019-06-14","39,000","불검출","불검출","적합"
"56","탄산음료","오사카부","2019-06-01","600","불검출","불검출","적합"
"57","캔디류","아이치현","2019-06-06","864","불검출","불검출","적합"
"58","캔디류","나라현","2019-06-17","300","불검출","불검출","적합"
"59","생면","히로시마현","2019-06-17","558","불검출","불검출","적합"
"60","소스","사이타마현","2019-05-31","202","불검출","불검출","적합"
"61","빵류","돗토리현","2019-05-10","163","불검출","불검출","적합"
"62","과자","이바라키현","2019-06-26","270","불검출","불검출","적합"
"63","과자","이바라키현","2019-06-26","315","불검출","불검출","적합"
"64","초콜릿가공품","이바라키현","2019-06-26","360","불검출","불검출","적합"
"65","과자","이바라키현","2019-06-25","1,080","불검출","불검출","적합"
"66","혼합제제","오이타현","2019-04-19","1,000","불검출","불검출","적합"
"67","합성향료","효고현","2019-06-21","34","불검출","불검출","적합"
"68","합성향료","효고현","2019-06-19","17","불검출","불검출","적합"
"69","합성향료","효고현","2019-06-19","102","불검출","불검출","적합"
"70","혼합제제","시즈오카현","2019-05-27","350","불검출","불검출","적합"
"71","글리신","가나가와현","2019-05-04","17,500","불검출","불검출","적합"
"72","밀크초콜릿","훗카이도","2019-07-01","975","불검출","불검출","적합"
"73","밀크초콜릿","훗카이도","2019-07-01","248","불검출","불검출","적합"
"74","화이트초콜릿","훗카이도","2019-07-01","165","불검출","불검출","적합"
"75","초콜릿","훗카이도","2019-07-01","23","불검출","불검출","적합"
"76","밀크초콜릿","훗카이도","2019-07-01","188","불검출","불검출","적합"
"77","초콜릿","훗카이도","2019-07-01","90","불검출","불검출","적합"
"78","초콜릿가공품","훗카이도","2019-07-01","342","불검출","불검출","적합"
"79","혼합제제","이시카와현","이시카와현","1
이시카와
현","불검출","불검출","적합"
"80","비타민B1","오키나와현","2019-06-04","90","불검출","불검출","적합"
"81","혼합제제","오사카부","2019-07-03","300","불검출","불검출","적합"
"82","캔디류","도치기현","2019-06-13","2,682","불검출","불검출","적합"
