"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:100Bq/kg)","판정"
"15","혼합제제","오사카부","2019-07-01","60","불검출","불검출","적합"
"16","혼합제제","효고현","2019-06-28","60","불검출","불검출","적합"
"17","혼합제제","효고현","2019-06-27","60","불검출","불검출","적합"
"18","혼합제제","효고현","2019-07-01","45","불검출","불검출","적합"
"19","빙과","니가타현","2019-07-03","8,256","불검출","불검출","적합"
"20","혼합제제","사이타마현","2019-07-01","48","불검출","불검출","적합"
"21","혼합제제","효고현","2019-06-20","17","불검출","불검출","적합"
"22","혼합제제","도쿄도","2019-06-24","150","불검출","불검출","적합"
"23","혼합제제","도쿄도","2019-06-24","10","불검출","불검출","적합"
"24","고형차","교토부","2019-06-28","120","불검출","불검출","적합"
"25","과자","니가타현","2019-06-11","400","불검출","불검출","적합"
"26","과자","사이타마현","2019-06-04","82","불검출","불검출","적합"
"27","과자","아이치현","2019-05-22","120","불검출","불검출","적합"
"28","과자","효고현","2019-04-03","202","불검출","불검출","적합"
"29","비타민B1","오키나와현","","90","불검출","불검출","적합"
"30","혼합음료","사이타마현","2019-04-15","3,900","불검출","불검출","적합"
"31","과자","시즈오카현","2019-04-25","160","불검출","불검출","적합"
"32","캔디류","나가노현","2019-06-05","403","불검출","불검출","적합"
"33","절임식품","시가현","2019-06-21","50","불검출","불검출","적합"
"34","향신료조제품","후쿠오카현","2019-05-21","19","불검출","불검출","적합"
"35","과자","아이치현","2019-05-22","28","불검출","불검출","적합"
"36","당절임","도쿠시마현","2019-06-28","115","불검출","불검출","적합"
"37","생면","사이타마현","2019-06-25","2,160","불검출","불검출","적합"
"38","절임식품","와카야마현","2019-06-29","96","불검출","불검출","적합"
"39","발효식초","도쿄도","2019-05-17","144","불검출","불검출","적합"
"40","양조간장","이바라키현","2019-04-08","72","불검출","불검출","적합"
"41","캔디류","아이치현","2019-06-21","432","불검출","불검출","적합"
"42","캔디류","도쿄도","2019-06-10","165","불검출","불검출","적합"
"43","소스","에히메현","2019-06-07","72","불검출","불검출","적합"
"44","소스","에히메현","2019-03-04","1,080","불검출","불검출","적합"
"45","유탕면","이바라키현","2019-06-17","224","불검출","불검출","적합"
"46","빵류","나가노현","2019-06-19","294","불검출","불검출","적합"
"47","빵류","나가노현","2019-06-19","432","불검출","불검출","적합"
"48","과자","나가노현","2019-06-19","336","불검출","불검출","적합"
"49","캔디류","나라현","2019-05-29","663","불검출","불검출","적합"
