"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","활가리비","홋카이도","2018-09-05","6,975","적합","적합","적합"
"2","활게(참게)","후쿠오카현","2018-09-05","590","적합","적합","적합"
"3","활가리비","홋카이도","2018-09-05","6,945","적합","적합","적합"
"4","냉장돔(황돔)","야마구치현","2018-09-05","696","적합","적합","적합"
"5","냉장명태","홋카이도","2018-09-05","1,454","적합","적합","적합"
"6","냉장홍어","홋카이도","2018-09-05","2,832","적합","적합","적합"
"7","냉장명태","홋카이도","2018-09-05","1,590","적합","적합","적합"
"8","활가리비","홋카이도","2018-09-05","7,000","적합","적합","적합"
"9","활전갱이(흑점줄전갱이)","에히메현","2018-09-05","919","적합","적합","적합"
"10","냉장명태","홋카이도","2018-09-05","792","적합","적합","적합"
"11","활가리비","홋카이도","2018-09-05","7,000","적합","적합","적합"
"12","냉장돔(황돔)","야마구치현","2018-09-05","175","적합","적합","적합"
"13","활방어(잿방어)","에히메현","2018-09-05","952","적합","적합","적합"
"14","냉장명태","홋카이도","2018-09-05","504","적합","적합","적합"
"15","활돔(참돔)","에히메현","2018-09-05","7,518","적합","적합","적합"
"16","냉장명태","홋카이도","2018-09-05","1,368","적합","적합","적합"
"17","냉장대구","홋카이도","2018-09-05","90","적합","적합","적합"
"18","활돔(참돔)","에히메현","2018-09-05","5,855","적합","적합","적합"
"19","활돔(벤자리)","에히메현","2018-09-05","666","적합","적합","적합"
"합계","","-","-","53,921","-","-","-"
