"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","냉장명태","홋카이도","2017-07-18","1,512","불검출","불검출","적합"
"2","냉장병어","후쿠오카현","2017-07-18","1,030","불검출","불검출","적합"
"3","냉장갈치","에히메현","2017-07-18","230","불검출","불검출","적합"
"4","냉장병어","오카야마현","2017-07-18","50","불검출","불검출","적합"
"5","활가리비","홋카이도","2017-07-18","7,212","불검출","불검출","적합"
"6","냉장갈치","와카야마현","2017-07-18","1,312","불검출","불검출","적합"
"7","냉장갈치","오이타현","2017-07-18","355","불검출","불검출","적합"
"8","냉장홍어","홋카이도","2017-07-18","3,047","불검출","불검출","적합"
"9","냉장갈치","야마구치현","2017-07-18","235","불검출","불검출","적합"
"10","활돔(돌돔)","에히메현","2017-07-18","1,055","불검출","불검출","적합"
"11","활가리비","홋카이도","2017-07-18","7,249","불검출","불검출","적합"
"12","냉동가리비(외투막)","홋카이도","2017-07-18","23,850","불검출","불검출","적합"
"13","냉동돔(참돔)","나가사키현","2017-07-18","8,000","불검출","불검출","적합"
"14","냉장홍어","홋카이도","2017-07-18","492","불검출","불검출","적합"
"15","냉장명태","홋카이도","2017-07-18","1,488","불검출","불검출","적합"
"16","냉장갈치","오이타현","2017-07-18","330","불검출","불검출","적합"
"17","냉장갈치","와카야마현","2017-07-18","1,456","불검출","불검출","적합"
"18","활장어(먹장어)","나가사키현","2017-07-18","1,040","불검출","불검출","적합"
"19","활농어","에히메현","2017-07-18","487","불검출","불검출","적합"
"20","활가리비","홋카이도","2017-07-18","21,000","불검출","불검출","적합"
