"순번","품목","원산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","냉동대구(F)","러시아","2018-08-20","5,500","불검출","불검출","적합"
"2","냉동명태(F)","러시아","2018-08-20","18,497","불검출","불검출","적합"
"3","냉동명태(F)","러시아","2018-08-20","21,000","불검출","불검출","적합"
"4","냉동명태(F)","미국","2018-08-20","2,220","불검출","불검출","적합"
"5","냉동대구(F)","러시아","2018-08-20","3,480","불검출","불검출","적합"
"합계","","-","-","50,697","-","-","-"
