"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","냉장홍어","홋카이도","2018-08-21","13,032","불검출","불검출","적합"
"2","활돔(벤자리)","에히메현","2018-08-21","465","불검출","불검출","적합"
"3","활돔(벤자리)","에히메현","2018-08-21","1,512","불검출","불검출","적합"
"4","활방어(잿방어)","에히메현","2018-08-21","735","불검출","불검출","적합"
"5","활돔(참돔)","에히메현","2018-08-21","9,888","불검출","불검출","적합"
"6","활돔(참돔)","에히메현","2018-08-21","6,806","불검출","불검출","적합"
"7","활돔(참돔)","에히메현","2018-08-21","10,639","불검출","불검출","적합"
"8","활돔(벤자리)","에히메현","2018-08-21","965","불검출","불검출","적합"
"9","활농어","에히메현","2018-08-21","459","불검출","불검출","적합"
"10","활농어","에히메현","2018-08-21","2,812","불검출","불검출","적합"
"11","활돔(참돔)","에히메현","2018-08-21","2,816","불검출","불검출","적합"
"12","활돔(참돔)","에히메현","2018-08-21","10,070","불검출","불검출","적합"
"합계","","-","-","60,199","-","-","-"
