"검사결과
수입
제조일자","","","","","","",""
"순번
품목명
제조·생산지
중량
세슘
요오드
(유통기한)
판정
(kg)
(기준:100Bq/kg)
(기준:300Bq/kg)","","","","","","",""
"47","캔디류","아이치현","2018-07-19","310","불검출","불검출","적합"
"48","캔디류","아이치현","2018-07-19","900","불검출","불검출","적합"
"49","캔디류","아이치현","2018-07-18","194","불검출","불검출","적합"
"50","캔디류","아이치현","2018-07-19","1,188","불검출","불검출","적합"
"51","캔디류","아이치현","2018-07-19","720","불검출","불검출","적합"
"52","기타 수산물가공품","가고시마현","2018-07-13","120","불검출","불검출","적합"
"53","소스","시즈오카현","2018-06-14","1,200","불검출","불검출","적합"
"54","어묵","이시카와현","2018-05-01","2,500","불검출","불검출","적합"
"55","청주","교토부","2018-07-17","4,666","불검출","불검출","적합"
"56","당류가공품","교토부","2018-06-28","65","불검출","불검출","적합"
"57","당류가공품","교토부","2018-05-30","48","불검출","불검출","적합"
"58","당류가공품","교토부","2018-06-27","49","불검출","불검출","적합"
"59","당류가공품","오사카부","2018-06-26","105","불검출","불검출","적합"
"60","어묵","ETC","2018-05-23","1,000","불검출","불검출","적합"
"61","당류가공품","오사카부","2018-07-06","337","불검출","불검출","적합"
"62","자당지방산에스테르","시가현","2018-06-28","150","불검출","불검출","적합"
"63","혼합제제","도쿄도","2018-05-09","80","불검출","불검출","적합"
"64","맥주","오이타현","2018-06-19","49,680","불검출","불검출","적합"
"65","맥주","오이타현","2018-06-29","66,240","불검출","불검출","적합"
"66","소스","사가현","2018-03-05","161","불검출","불검출","적합"
"67","소스","사가현","2018-05-25","132","불검출","불검출","적합"
"68","기타 주류","효고현","2018-06-22","842","불검출","불검출","적합"
"69","기타 주류","효고현","2018-05-26","842","불검출","불검출","적합"
"70","기타 주류","효고현","2018-05-26","842","불검출","불검출","적합"
"71","청주","효고현","2018-07-05","90","불검출","불검출","적합"
"72","빵류","오사카부","2018-07-28","264","불검출","불검출","적합"
"73","청주","니가타현","2018-07-09","10,692","불검출","불검출","적합"
"74","청주","교토부","2018-05-30","173","불검출","불검출","적합"
"75","혼합제제","시가현","2018-07-30","50","불검출","불검출","적합"
"76","혼합제제","시가현","2018-07-30","25","불검출","불검출","적합"
"77","혼합제제","시가현","2018-07-30","25","불검출","불검출","적합"
"78","혼합제제","시가현","2018-07-30","25","불검출","불검출","적합"
"79","식물성크림","히로시마현","2018-06-20","346","불검출","불검출","적합"
