"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","24건","-","-","92,968","-","-","-"
"1","활장어(먹장어)","나가사키현","2015-3-5","2,259","불검출","불검출","적합"
"2","활가리비","홋카이도","2015-3-5","7,300","불검출","불검출","적합"
"3","냉장명태","홋카이도","2015-3-5","5,000","불검출","불검출","적합"
"4","냉장명태","홋카이도","2015-3-5","5,239","불검출","불검출","적합"
"5","냉장명태","홋카이도","2015-3-5","4,250","불검출","불검출","적합"
"6","냉장명태","홋카이도","2015-3-5","5,239","불검출","불검출","적합"
"7","냉장명태","홋카이도","2015-3-5","4,250","불검출","불검출","적합"
"8","냉장홍어","홋카이도","2015-3-5","494","불검출","불검출","적합"
"9","냉동다랑어(눈다랑어,목살) 태평양","","2015-3-5","440","불검출","불검출","적합"
"10","냉장명태","홋카이도","2015-3-5","7,904","불검출","불검출","적합"
"11","냉동기름치","태평양","2015-3-5","21,472","불검출","불검출","적합"
"12","냉장갈치","오이타현","2015-3-5","392","불검출","불검출","적합"
"13","활해삼","나가사키현","2015-3-5","340","불검출","불검출","적합"
"14","활꼬막","사가현","2015-3-5","400","불검출","불검출","적합"
"15","활꼬막","후쿠오카현","2015-3-5","2,360","불검출","불검출","적합"
"16","활꼬막(새꼬막)","후쿠오카현","2015-3-5","1,560","불검출","불검출","적합"
"17","활꼬막(새꼬막)","사가현","2015-3-5","4,560","불검출","불검출","적합"
"18","냉장갈치","오이타현","2015-3-5","25","불검출","불검출","적합"
"19","냉장갈치","히로시마현","2015-3-5","30","불검출","불검출","적합"
"20","냉장갈치","구마모토현","2015-3-5","521","불검출","불검출","적합"
"21","냉장민어(수조기)","가가와현","2015-3-5","105","불검출","불검출","적합"
"22","냉장명태","홋카이도","2015-3-5","5,000","불검출","불검출","적합"
"23","활가리비","홋카이도","2015-3-5","6,862","불검출","불검출","적합"
"24","활가리비","홋카이도","2015-3-5","6,966","불검출","불검출","적합"
