"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"73","칼슘","이와테현","2015-02-17","24","불검출","불검출","적합"
"74","혼합제제","가나가와현","2015-02-06","40","불검출","불검출","적합"
"75","혼합제제","가나가와현","2015-02-05","40","불검출","불검출","적합"
"76","가공두부","후쿠오카현","2015-02-20","2,712","불검출","불검출","적합"
"77","청주","후쿠오카현","2015-02-16","9,000","불검출","불검출","적합"
"78","소주","후쿠오카현","2015-02-04","129.6","불검출","불검출","적합"
"79","소주","후쿠오카현","2015-02-05","216","불검출","불검출","적합"
"80","혼합제제","이바라키현","2015-01-26","15","불검출","불검출","적합"
"81","혼합제제","가나가와현","2015-01-20","120","불검출","불검출","적합"
"82","혼합제제","이바라키현","2015-01-26","1,020","불검출","불검출","적합"
"83","가공두부","후쿠오카현","2014-12-13","1,445","불검출","불검출","적합"
"84","향신료조제품(고추
냉이가공품)","사이타마현","2015-01-27","280","불검출","불검출","적합"
"85","장류절임","훗카이도","2014-11-01","720","불검출","불검출","적합"
"86","혼합제제","미에현","2015-02-16","300","불검출","불검출","적합"
"87","유탕면류","나가사키현","2015-02-13","40","불검출","불검출","적합"
"88","소스류","후쿠오카현","2015-01-29","1,000","불검출","불검출","적합"
"90","소스류","후쿠오카현","2015-01-28","1,000","불검출","불검출","적합"
"92","드레싱","나가사키현","2015-02-13","204","불검출","불검출","적합"
"94","기타가공품","야마가타현","2015-01-21","198","불검출","불검출","적합"
"96","소스류","나가사키현","2015-01-09","192","불검출","불검출","적합"
"97","소스류","군마현","2014-11-26","108","불검출","불검출","적합"
"98","청주","오이타현","2015-01-06","604.8","불검출","불검출","적합"
"99","청주","오이타현","2015-02-04","276","불검출","불검출","적합"
"100","청주","오이타현","2015-01-26","432","불검출","불검출","적합"
"101","혼합제제","시즈오카현","2015-01-23","40","불검출","불검출","적합"
"102","혼합제제","시즈오카현","2015-02-02","150","불검출","불검출","적합"
"103","혼합제제","시즈오카현","2015-01-12","60","불검출","불검출","적합"
"104","혼합제제","시즈오카현","2014-08-08","70","불검출","불검출","적합"
