"순번","품목","원산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","4건","-","-","1,615,349","-","-","-"
"1","냉동명태","러시아","2015-3-4","1,417,461","불검출","불검출","적합"
"2","냉동명태","러시아","2015-3-4","99,996","불검출","불검출","적합"
"3","냉동다랑어(눈다랑어,목살) 중국","","2015-3-4","3,872","불검출","불검출","적합"
"4","냉동고등어","중국","2015-3-4","94,020","불검출","불검출","적합"
