"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","37건","-","-","174,332","-","-","-"
"1","활장어(먹장어)","나가사키현","2015-3-3","2,039","불검출","불검출","적합"
"2","활돔(참돔)","에히메현","2015-3-3","3,897","불검출","불검출","적합"
"3","활방어","에히메현","2015-3-3","4,739","불검출","불검출","적합"
"4","활돔(참돔)","나가사키현","2015-3-3","9,689","불검출","불검출","적합"
"5","활돔(참돔)","에히메현","2015-3-3","4,797","불검출","불검출","적합"
"6","활가리비","홋카이도","2015-3-3","6,500","불검출","불검출","적합"
"7","활가리비","홋카이도","2015-3-3","6,000","불검출","불검출","적합"
"8","냉장병어","야마구치현","2015-3-3","110","불검출","불검출","적합"
"9","냉동다랑어(남방참다랑어) 인도양","","2015-3-3","2,411","불검출","불검출","적합"
"10","냉동갈치","에히메현","2015-3-3","16,170","불검출","불검출","적합"
"11","냉장명태","홋카이도","2015-3-3","10,200","불검출","불검출","적합"
"12","냉장갈치","오이타현","2015-3-3","1,653","불검출","불검출","적합"
"13","냉장명태","홋카이도","2015-3-3","23,254","불검출","불검출","적합"
"14","냉장갈치","오이타현","2015-3-3","814","불검출","불검출","적합"
"15","냉장돔(황돔)","야마구치현","2015-3-3","600","불검출","불검출","적합"
"16","냉장민어(수조기)","야마구치현","2015-3-3","72","불검출","불검출","적합"
"17","냉장홍어","야마구치현","2015-3-3","648","불검출","불검출","적합"
"18","냉장홍어","홋카이도","2015-3-3","874","불검출","불검출","적합"
"19","냉장대구","야마가타현","2015-3-3","9,559","불검출","불검출","적합"
"20","활가리비","홋카이도","2015-3-3","6,911","불검출","불검출","적합"
"21","활꼬막","사가현","2015-3-3","600","불검출","불검출","적합"
"22","활꼬막(새꼬막)","사가현","2015-3-3","4,300","불검출","불검출","적합"
"23","활돔(돌돔)","에히메현","2015-3-3","669","불검출","불검출","적합"
"24","냉장갈치","오이타현","2015-3-3","249","불검출","불검출","적합"
"25","냉장갈치","시즈오카현","2015-3-3","6,048","불검출","불검출","적합"
"26","냉장갈치","에히메현","2015-3-3","1,576","불검출","불검출","적합"
