"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","21건","-","-","67,818","-","-","-"
"1","활장어(먹장어)","나가사키현","2015-3-4","1,783","불검출","불검출","적합"
"2","활가리비","홋카이도","2015-3-4","6,760","불검출","불검출","적합"
"3","냉장명태","홋카이도","2015-3-4","8,210","불검출","불검출","적합"
"4","냉장갈치","오이타현","2015-3-4","7,224","불검출","불검출","적합"
"5","냉장돔(황돔)","야마구치현","2015-3-4","871","불검출","불검출","적합"
"6","냉장가오리","야마구치현","2015-3-4","170","불검출","불검출","적합"
"7","활돔(돌돔)","미에현","2015-3-4","238","불검출","불검출","적합"
"8","활가리비","홋카이도","2015-3-4","11,981","불검출","불검출","적합"
"9","활해삼","야마구치현","2015-3-4","386","불검출","불검출","적합"
"10","활돔(돌돔)","가나가와현","2015-3-4","831","불검출","불검출","적합"
"11","냉장준치","구마모토현","2015-3-4","154","불검출","불검출","적합"
"12","냉장갈치","효고현","2015-3-4","352","불검출","불검출","적합"
"13","활가리비","홋카이도","2015-3-4","7,170","불검출","불검출","적합"
"14","냉장홍어","홋카이도","2015-3-4","3,792","불검출","불검출","적합"
"15","냉장홍어","홋카이도","2015-3-4","3,729","불검출","불검출","적합"
"16","냉장홍어","홋카이도","2015-3-4","1,827","불검출","불검출","적합"
"17","냉장홍어","홋카이도","2015-3-4","722","불검출","불검출","적합"
"18","활가리비","홋카이도","2015-3-4","7,468","불검출","불검출","적합"
"19","활장어(먹장어)","가나가와현","2015-3-4","2,712","불검출","불검출","적합"
"20","활돔(벵에돔)","오이타현","2015-3-4","1,198","불검출","불검출","적합"
"21","냉동큰실말","오키나와현","2015-3-4","240","불검출","불검출","적합"
