"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"14","캔디류(캐러멜)","훗카이도","2015-10-31","152.88","불검출","불검출","적합"
"15","조미된장","나가노현","2015-12-15","6,000","불검출","불검출","적합"
"16","맥주","오이타현","2015-11-03","49,266","불검출","불검출","적합"
"17","초콜릿가공품","사이타마현","2015-12-15","5,584","불검출","불검출","적합"
"18","즉석조리식품","가가와현","","4,992","불검출","불검출","적합"
"19","건어포류","에히메현","2015-12-21","540","불검출","불검출","적합"
"20","떡류","미야자키현","2016-01-19","360","불검출","불검출","적합"
"21","떡류","미야자키현","2016-01-18","360","불검출","불검출","적합"
"22","떡류","미야자키현","2016-01-19","360","불검출","불검출","적합"
"23","떡류","미야자키현","2016-01-15","360","불검출","불검출","적합"
"24","떡류","미야자키현","2016-01-12","360","불검출","불검출","적합"
"25","떡류","미야자키현","2016-01-13","360","불검출","불검출","적합"
"26","떡류","미야자키현","2016-01-12","360","불검출","불검출","적합"
"27","떡류","미야자키현","2016-01-18","360","불검출","불검출","적합"
"28","떡류","미야자키현","2016-01-14","360","불검출","불검출","적합"
"29","떡류","미야자키현","2016-01-13","360","불검출","불검출","적합"
"30","혼합제제","미에현","2015-12-26","3,588","불검출","불검출","적합"
"31","자당지방산에스테르","미에현","2015-11-27","3,600","불검출","불검출","적합"
"32","폴리소르베이트20","와카야마현","2015-09-07","2,016","불검출","불검출","적합"
"33","폴리소르베이트80","와카야마현","2015-10-16","6,048","불검출","불검출","적합"
"34","소르비탄지방산에
스테르","와카야마현","2015-09-04","1,020","불검출","불검출","적합"
"35","식용색소적색제40
호알루미늄레이크","오사카부","2015-12-21","120","불검출","불검출","적합"
"36","과자(비스킷)","니가타현","2016-01-07","247.2","불검출","불검출","적합"
"37","과자(쿠키)","니가타현","2016-01-08","152.64","불검출","불검출","적합"
"38","과자(비스킷)","야마가타현","2016-01-05","170.4","불검출","불검출","적합"
"39","과자(스낵과자)","야마가타현","2015-12-10","142.27","불검출","불검출","적합"
"40","과자(스낵과자)","야마나시현","2016-01-05","130","불검출","불검출","적합"
"41","캔디류(양갱)","지바현","2015-12-21","55.68","불검출","불검출","적합"
"42","캔디류(양갱)","지바현","2015-12-18","55.68","불검출","불검출","적합"
"43","캔디류(양갱)","지바현","2015-12-09","54.72","불검출","불검출","적합"
"44","드레싱","시즈오카현","2016-01-12","108","불검출","불검출","적합"
"45","청주","도치기현","2015-10-22","6,451.2","불검출","불검출","적합"
"46","청주","도치기현","2015-12-24","1,555.2","불검출","불검출","적합"
"47","청주","도치기현","2015-12-19","1,036.8","불검출","불검출","적합"
