"품목","계","","농산물","","가공식품","","건강기능식품","","식품첨가물",""
"접수
일자","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)",""
"합계","222","1,185,973","2","426,604","162","729,946","1","446","57","28,976"
"2.1","126","1,008,293","2","426,604","104","578,478","0","0","20","3,210"
"2.2","96","177,680","0","0","58","151,468","1","446","37","25,766"
"","","","","","","","","","",""
"","","","","","","","","","",""
"","","","","","","","","","",""
