"순번","품목명","제조·생산지","유통기한
(포장일자)","중량(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:100Bq/kg)","",""
"합계","","","","14,365.9","","",""
"1","고형차","핀란드","2022.1.31.","129.9","24","불검출","적합"
"2","능이/냉동","중국","(2019.5.1.)","14,236","2","-","적합"
