"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","활돔(벤자리)","에히메현","2019-06-12","991","불검출","불검출","적합"
"2","냉장갈치","와카야마현","2019-06-12","1,829","불검출","불검출","적합"
"3","활장어(먹장어)","나가사키현","2019-06-12","1,149","불검출","불검출","적합"
"4","냉장갈치","와카야마현","2019-06-12","720","불검출","불검출","적합"
"5","냉장홍어","홋카이도","2019-06-12","3,885","불검출","불검출","적합"
"6","활전갱이(흑점줄전갱이)","에히메현","2019-06-12","1,468","불검출","불검출","적합"
"7","냉장옥덩굴","오키나와현","2019-06-12","174","불검출","불검출","적합"
"8","냉장홍어","홋카이도","2019-06-12","3,050","불검출","불검출","적합"
"9","활장어(먹장어)","나가사키현","2019-06-12","1,155","불검출","불검출","적합"
"10","냉장명태","홋카이도","2019-06-12","1,296","불검출","불검출","적합"
"11","활가리비","홋카이도","2019-06-12","7,000","불검출","불검출","적합"
"12","냉장갈치","와카야마현","2019-06-12","1,416","불검출","불검출","적합"
"13","냉장명태","홋카이도","2019-06-12","1,200","불검출","불검출","적합"
"14","활돔(참돔)","에히메현","2019-06-12","7,672","불검출","불검출","적합"
"15","냉장명태","홋카이도","2019-06-12","1,200","불검출","불검출","적합"
"16","활가리비","홋카이도","2019-06-12","6,955","불검출","불검출","적합"
"17","활돔(돌돔)","나가사키현","2019-06-12","1,520","불검출","불검출","적합"
"18","냉장갈치","와카야마현","2019-06-12","592","불검출","불검출","적합"
"19","냉장갈치","오이타현","2019-06-12","160","불검출","불검출","적합"
"합계","","-","-","43,432","-","-","-"
