"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:100Bq/kg)","판정"
"16","건어포","교토부","2019-05-15","125","불검출","불검출","적합"
"17","건어포","교토부","2019-05-15","150","불검출","불검출","적합"
"18","혼합제제","오사카부","2019-06-05","200","불검출","불검출","적합"
"19","혼합제제","오사카부","2019-06-03","50","불검출","불검출","적합"
"20","혼합제제","나가노현","2019-05-23","250","불검출","불검출","적합"
"21","당류가공품","도야마현","","27","불검출","불검출","적합"
"22","과자","니가타현","2019-05-25","24","불검출","불검출","적합"
"23","향미유","오사카부","2019-05-07","10","불검출","불검출","적합"
"24","절임식품","도치기현","2019-06-07","12","불검출","불검출","적합"
"25","혼합제제","가나가와현","2019-06-06","50","불검출","불검출","적합"
"26","기타가공품","시즈오카현","","60","불검출","불검출","적합"
"27","쇼트닝","지바현","2019-04-16","100","불검출","불검출","적합"
"28","달맞이꽃종자
추출물(원료성)","아이치현","2019-02-11","41","불검출","불검출","적합"
"29","소주","미야자키현","2019-04-23","151","불검출","불검출","적합"
"30","염화마그네슘","오카야마현","2019-05-22","12,000","불검출","불검출","적합"
"31","녹차추출물
/알로에전잎","기후현","2019-06-04","950","불검출","불검출","적합"
"32","혼합제제","시가현","2019-06-07","75","불검출","불검출","적합"
"33","청주","사가현","2019-05-14","346","불검출","불검출","적합"
"34","청주","사가현","2019-05-14","216","불검출","불검출","적합"
"35","탄산마그네슘","오카야마현","2019-05-20","11,000","불검출","불검출","적합"
"36","정제,가공을거쳐야
하는식품원료","도치기현","2018-11-03","16,206","불검출","불검출","적합"
"37","시클로덱스트린시럽","시즈오카현","2019-04-19","16,000","불검출","불검출","적합"
"38","글리세린지방산
에스테르","미에현","2019-04-25","128","불검출","불검출","적합"
"39","혼합제제","나가노현","2019-04-05","1,600","불검출","불검출","적합"
"40","청주","도야마현","2019-05-23","38,838","불검출","불검출","적합"
"41","청주","야마가타현","2019-05-08","104","불검출","불검출","적합"
"42","청주","교토부","2019-06-01","181","불검출","불검출","적합"
"43","청주","와카야마현","2019-06-06","648","불검출","불검출","적합"
"44","청주","오카야마현","2019-06-03","864","불검출","불검출","적합"
"45","초콜릿가공품","훗카이도","2019-06-04","188","불검출","불검출","적합"
"46","혼합제제","히로시마현","2019-05-17","150","불검출","불검출","적합"
"47","혼합제제","오카야마현","2019-05-23","60","불검출","불검출","적합"
"48","혼합제제","오사카부","2019-04-03","1,450","불검출","불검출","적합"
