"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:100Bq/kg)","판정"
"49","혼합제제","오카야마현","2019-05-15","75","불검출","불검출","적합"
"50","혼합제제","시즈오카현","2019-05-08","100","불검출","불검출","적합"
"51","혼합제제","시즈오카현","2019-05-24","13,260","불검출","불검출","적합"
"52","혼합제제","오카야마현","2019-05-07","90","불검출","불검출","적합"
"53","혼합제제","시즈오카현","2019-05-21","200","불검출","불검출","적합"
"54","혼합제제","시즈오카현","2019-05-14","25","불검출","불검출","적합"
"55","향미유","사이타마현","2019-05-22","300","불검출","불검출","적합"
"56","소스","사이타마현","2019-05-21","600","불검출","불검출","적합"
"57","향미유","사이타마현","2019-05-24","30","불검출","불검출","적합"
"58","전분","가고시마현","2018-11-25","37,000","불검출","불검출","적합"
"59","볶은커피","오사카부","","1,080","불검출","불검출","적합"
"60","볶은커피","오사카부","","1,296","불검출","불검출","적합"
"61","볶은커피","오사카부","","1,242","불검출","불검출","적합"
"62","혼합제제","사이타마현","2019-06-03","72","불검출","불검출","적합"
"63","혼합제제","사이타마현","2019-05-31","162","불검출","불검출","적합"
"64","볶은커피","오사카부","","648","불검출","불검출","적합"
"65","혼합제제","사이타마현","2019-05-10","150","불검출","불검출","적합"
"66","혼합제제","사이타마현","2019-05-27","18","불검출","불검출","적합"
"67","혼합제제","사이타마현","2019-05-27","72","불검출","불검출","적합"
"68","합성향료","사이타마현","2019-05-27","360","불검출","불검출","적합"
"69","혼합제제","사이타마현","2019-05-28","100","불검출","불검출","적합"
"70","혼합제제","사이타마현","2019-04-09","108","불검출","불검출","적합"
"71","혼합제제","사이타마현","2019-04-22","100","불검출","불검출","적합"
"72","과자","니가타현","2019-05-28","617","불검출","불검출","적합"
"73","과자","아이치현","2019-05-17","63","불검출","불검출","적합"
"74","혼합제제","사이타마현","2019-06-04","72","불검출","불검출","적합"
"75","혼합제제","사이타마현","2019-06-03","80","불검출","불검출","적합"
"76","혼합제제","사이타마현","2019-04-22","300","불검출","불검출","적합"
"77","혼합제제","사이타마현","2018-11-19","200","불검출","불검출","적합"
"78","혼합장","나가노현","2019-05-29","4,032","불검출","불검출","적합"
"79","기타가공품","나가노현","2019-05-27","307","불검출","불검출","적합"
"80","된장","나가노현","2019-05-28","2,200","불검출","불검출","적합"
"81","로얄젤리제품","효고현","2016-08-10","30","불검출","불검출","적합"
"82","맥주","후쿠오카현","2019-05-08","261,720","불검출","불검출","적합"
"83","맥주","후쿠오카현","2019-05-01","52,344","불검출","불검출","적합"
