"품목","계","","농산물","","가공식품","","건강기능식품","","식품첨가물",""
"접수
일자","건수 중량(㎏) 건수 중량(㎏) 건수 중량(㎏) 건수 중량(㎏) 건수","","","","","","","","중량(㎏)",""
"합계","49","118,739","0","0","43","111,409","0","0","6","7,330"
"1.12","49","118,739","0","0","43","111,409","0","0","6","7,330"
"1.13","","","","","","","","","",""
"1.14","","","","","","","","","",""
"1.15","","","","","","","","","",""
"1.16","","","","","","","","","",""
