"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","24건","-","-","111,768","-","-","-"
"1","활장어(먹장어)","나가사키현","2015-1-12","977","불검출","불검출","적합"
"2","마른다랑어(가다랑어,훈제) 가고시마현","","2015-1-12","1,000","불검출","불검출","적합"
"3","활장어(먹장어)","나가사키현","2015-1-12","2,831","불검출","불검출","적합"
"4","활가리비","홋카이도","2015-1-12","6,962","불검출","불검출","적합"
"5","활가리비","홋카이도","2015-1-12","6,838","불검출","불검출","적합"
"6","활가리비","홋카이도","2015-1-12","7,389","불검출","불검출","적합"
"7","활꼬막","사가현","2015-1-12","120","불검출","불검출","적합"
"8","냉장명태","홋카이도","2015-1-12","5,000","불검출","불검출","적합"
"9","냉장명태","홋카이도","2015-1-12","3,850","불검출","불검출","적합"
"10","냉장홍어","홋카이도","2015-1-12","1,945","불검출","불검출","적합"
"11","활우렁쉥이","홋카이도","2015-1-12","8,378","불검출","불검출","적합"
"12","냉장가오리","야마구치현","2015-1-12","200","불검출","불검출","적합"
"13","활우렁쉥이","홋카이도","2015-1-12","9,000","불검출","불검출","적합"
"14","활우렁쉥이","홋카이도","2015-1-12","9,515","불검출","불검출","적합"
"15","냉장명태","홋카이도","2015-1-12","8,430","불검출","불검출","적합"
"16","냉장갈치","오이타현","2015-1-12","192","불검출","불검출","적합"
"17","냉동가리비(외투막)","홋카이도","2015-1-12","23,000","불검출","불검출","적합"
"18","냉장명태","홋카이도","2015-1-12","4,160","불검출","불검출","적합"
"19","냉장홍어","홋카이도","2015-1-12","305","불검출","불검출","적합"
"20","냉장갈치","오이타현","2015-1-12","1,030","불검출","불검출","적합"
"21","냉장명태","홋카이도","2015-1-12","4,150","불검출","불검출","적합"
"22","냉장갈치","효고현","2015-1-12","704","불검출","불검출","적합"
"23","냉장갈치","시즈오카현","2015-1-12","3,792","불검출","불검출","적합"
"24","활꼬막(새꼬막)","사가현","2015-1-12","2,000","불검출","불검출","적합"
