"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","34건","-","-","93,797","-","-","-"
"1","활돔(참돔)","에히메현","2015-1-13","4,302","불검출","불검출","적합"
"2","활돔(참돔)","에히메현","2015-1-13","7,321","불검출","불검출","적합"
"3","활가리비","홋카이도","2015-1-13","5,500","불검출","불검출","적합"
"4","활가리비","홋카이도","2015-1-13","6,500","불검출","불검출","적합"
"5","냉장홍어","야마구치현","2015-1-13","156","불검출","불검출","적합"
"6","냉장명태","홋카이도","2015-1-13","5,088","불검출","불검출","적합"
"7","냉장명태","홋카이도","2015-1-13","6,528","불검출","불검출","적합"
"8","냉장갈치","와카야마현","2015-1-13","8,304","불검출","불검출","적합"
"9","냉장돔(참돔)","야마구치현","2015-1-13","45","불검출","불검출","적합"
"10","활해삼","와카야마현","2015-1-13","2,320","불검출","불검출","적합"
"11","냉장돔(황돔)","야마구치현","2015-1-13","592","불검출","불검출","적합"
"12","냉장홍어","야마구치현","2015-1-13","912","불검출","불검출","적합"
"13","냉장갈치","오이타현","2015-1-13","50","불검출","불검출","적합"
"14","냉장갈치","히로시마현","2015-1-13","200","불검출","불검출","적합"
"15","냉장돔(황돔)","야마구치현","2015-1-13","170","불검출","불검출","적합"
"16","냉장가오리","야마구치현","2015-1-13","420","불검출","불검출","적합"
"17","활꼬막","후쿠오카현","2015-1-13","760","불검출","불검출","적합"
"18","활꼬막(새꼬막)","후쿠오카현","2015-1-13","4,520","불검출","불검출","적합"
"19","냉장갈치","가나가와현","2015-1-13","6,400","불검출","불검출","적합"
"20","활우렁쉥이","홋카이도","2015-1-13","9,570","불검출","불검출","적합"
"21","활돔(참돔)","에히메현","2015-1-13","1,005","불검출","불검출","적합"
"22","활돔(참돔)","에히메현","2015-1-13","756","불검출","불검출","적합"
"23","냉장갈치","야마구치현","2015-1-13","3,872","불검출","불검출","적합"
"24","냉장준치","야마구치현","2015-1-13","1,456","불검출","불검출","적합"
"25","냉장돔(참돔)","야마구치현","2015-1-13","230","불검출","불검출","적합"
