"품목","계","","농산물","","가공식품","","건강기능식품","","식품첨가물",""
"접수
일자","건수 중량(㎏) 건수 중량(㎏) 건수 중량(㎏) 건수 중량(㎏) 건수","","","","","","","","중량(㎏)",""
"합계","175","317,216","0","0","159","238,442","0","0","16","78,774"
"1.12","49","118,739","0","0","43","111,409","0","0","6","7,330"
"1.13","55","93,064","0","0","53","76,064","0","0","2","17,000"
"1.14","71","105,413","0","0","63","50,969","0","0","8","54,444"
"1.15","","","","","","","","","",""
"1.16","","","","","","","","","",""
