"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","22건","-","-","80,265","-","-","-"
"1","활돔(참돔)","에히메현","2015-5-11","10,477","불검출","불검출","적합"
"2","활돔(벵에돔)","미야자키현","2015-5-11","1,709","불검출","불검출","적합"
"3","냉장갈치","와카야마현","2015-5-11","2,904","불검출","불검출","적합"
"4","냉장갈치","와카야마현","2015-5-11","1,816","불검출","불검출","적합"
"5","냉장갈치","오이타현","2015-5-11","190","불검출","불검출","적합"
"6","냉장홍어","야마구치현","2015-5-11","180","불검출","불검출","적합"
"7","냉장갑오징어","후쿠오카현","2015-5-11","968","불검출","불검출","적합"
"8","냉장갈치","오이타현","2015-5-11","270","불검출","불검출","적합"
"9","냉장갈치","와카야마현","2015-5-11","1,032","불검출","불검출","적합"
"10","냉장갈치","와카야마현","2015-5-11","6,152","불검출","불검출","적합"
"11","냉장홍어","홋카이도","2015-5-11","1,550","불검출","불검출","적합"
"12","활꼬막","사가현","2015-5-11","400","불검출","불검출","적합"
"13","활꼬막(새꼬막)","사가현","2015-5-11","5,340","불검출","불검출","적합"
"14","활꼬막","사가현","2015-5-11","520","불검출","불검출","적합"
"15","활꼬막(새꼬막)","사가현","2015-5-11","6,000","불검출","불검출","적합"
"16","냉동상어(청상아리)","대서양","2015-5-11","6,762","불검출","불검출","적합"
"17","냉동새치(돛새치)","대서양","2015-5-11","7,535","불검출","불검출","적합"
"18","냉장갈치","와카야마현","2015-5-11","1,264","불검출","불검출","적합"
"19","냉동가리비(외투막)","홋카이도","2015-5-11","13,240","불검출","불검출","적합"
"20","냉동가리비(외투막)","홋카이도","2015-5-11","10,760","불검출","불검출","적합"
"21","냉동큰실말","오키나와현","2015-5-11","360","불검출","불검출","적합"
"22","활게(참게)","야마구치현","2015-5-11","836","불검출","불검출","적합"
