"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","19건","-","-","125,282","-","-","-"
"1","활백합(비너스백합)","홋카이도","2015-5-7","15,160","불검출","불검출","적합"
"2","활가리비","홋카이도","2015-5-7","7,000","불검출","불검출","적합"
"3","활가리비","홋카이도","2015-5-7","7,000","불검출","불검출","적합"
"4","활가리비","홋카이도","2015-5-7","7,000","불검출","불검출","적합"
"5","냉장명태","홋카이도","2015-5-7","4,596","불검출","불검출","적합"
"6","냉장홍어","홋카이도","2015-5-7","1,553","불검출","불검출","적합"
"7","냉장명태","홋카이도","2015-5-7","7,248","불검출","불검출","적합"
"8","냉장홍어","홋카이도","2015-5-7","14,335","불검출","불검출","적합"
"9","활백합(비너스백합)","홋카이도","2015-5-7","523","불검출","불검출","적합"
"10","활가리비","홋카이도","2015-5-7","14,270","불검출","불검출","적합"
"11","활가리비","홋카이도","2015-5-7","13,977","불검출","불검출","적합"
"12","활가리비","홋카이도","2015-5-7","13,972","불검출","불검출","적합"
"13","활가리비","홋카이도","2015-5-7","3,314","불검출","불검출","적합"
"14","활가리비","홋카이도","2015-5-7","3,986","불검출","불검출","적합"
"15","냉장명태","홋카이도","2015-5-7","3,720","불검출","불검출","적합"
"16","냉장명태","홋카이도","2015-5-7","1,898","불검출","불검출","적합"
"17","냉장홍어","홋카이도","2015-5-7","126","불검출","불검출","적합"
"18","냉장명태","홋카이도","2015-5-7","3,732","불검출","불검출","적합"
"19","냉장명태","홋카이도","2015-5-7","1,872","불검출","불검출","적합"
