"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"합계","","64","","284,872","","",""
"1","혼합제제","도쿄도","2015-03-23","80","불검출","불검출","적합"
"2","혼합제제","도쿄도","2015-03-24","30","불검출","불검출","적합"
"3","볶은커피","미에현","2015-03-04","168","불검출","불검출","적합"
"4","드레싱","사가현","2015-04-09","1,080","불검출","불검출","적합"
"5","양조간장","지바현","2015-04-02","648","불검출","불검출","적합"
"6","어묵","시마네현","2015-04-07","600","불검출","불검출","적합"
"7","어묵","시마네현","2015-04-03","900","불검출","불검출","적합"
"8","어묵","시마네현","2015-04-02","600","불검출","불검출","적합"
"9","어묵","시마네현","2015-04-06","720","불검출","불검출","적합"
"10","어묵","시마네현","2015-04-05","672","불검출","불검출","적합"
