"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","39건","-","-","79,435","-","-","-"
"1","활가리비","홋카이도","2015-5-6","6,500","불검출","불검출","적합"
"2","활가리비","홋카이도","2015-5-6","7,000","불검출","불검출","적합"
"3","활돔(돌돔)","나가사키현","2015-5-6","604","불검출","불검출","적합"
"4","냉장갈치","오이타현","2015-5-6","50","불검출","불검출","적합"
"5","냉장갈치","효고현","2015-5-6","115","불검출","불검출","적합"
"6","냉장갈치","후쿠오카현","2015-5-6","506","불검출","불검출","적합"
"7","냉장갑오징어","후쿠오카현","2015-5-6","720","불검출","불검출","적합"
"8","냉장갈치","야마구치현","2015-5-6","1,045","불검출","불검출","적합"
"9","냉장민어(수조기)","야마구치현","2015-5-6","408","불검출","불검출","적합"
"10","냉장돔(황돔)","야마구치현","2015-5-6","270","불검출","불검출","적합"
"11","냉동다랑어(눈다랑어,F,횟감)","태평양","2015-5-6","1,037","불검출","불검출","적합"
"12","냉동다랑어(눈다랑어,목살) 태평양","","2015-5-6","730","불검출","불검출","적합"
"13","냉동다랑어(눈다랑어,목살) 인도양","","2015-5-6","240","불검출","불검출","적합"
"14","냉동새치(녹새치,F,횟감) 태평양","","2015-5-6","514","불검출","불검출","적합"
"15","활가리비","홋카이도","2015-5-6","7,021","불검출","불검출","적합"
"16","활돔(벵에돔)","미야자키현","2015-5-6","1,024","불검출","불검출","적합"
"17","냉장갈치","와카야마현","2015-5-6","1,392","불검출","불검출","적합"
"18","냉장갈치","와카야마현","2015-5-6","1,200","불검출","불검출","적합"
"19","냉장갑오징어","후쿠오카현","2015-5-6","1,032","불검출","불검출","적합"
"20","냉장갈치","야마구치현","2015-5-6","701","불검출","불검출","적합"
"21","냉장가오리","야마구치현","2015-5-6","80","불검출","불검출","적합"
"22","냉장홍어","야마구치현","2015-5-6","170","불검출","불검출","적합"
"23","냉장갈치","와카야마현","2015-5-6","2,552","불검출","불검출","적합"
"24","냉장돔(감성돔)","와카야마현","2015-5-6","248","불검출","불검출","적합"
"25","냉장홍어","홋카이도","2015-5-6","2,324","불검출","불검출","적합"
"26","활가리비","홋카이도","2015-5-6","6,972","불검출","불검출","적합"
