"품목","계","","농산물","","가공식품","","건강기능식품","","식품첨가물",""
"처리
일자","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏) 건수","","중량(㎏)",""
"합계","757","3,273,707","5","21,810","599","3,152,187","5","843","148","98,867"
"3.11","212","578,940","2","14,640","161","530,477","0","0","49","33,823"
"3.12","125","649,155","2","90","106","638,285","1","316","16","10,464"
"3.13","170","1,462,540","1","7,080","139","1,442,602","2","245","28","12,613"
"3.14","115","226,096","0","0","85","190,534","1","98","29","35,464"
"3.15","135","356,976","0","0","108","350,289","1","184","26","6,503"
