"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"83","혼합제제","미에현","2018-11-28","32","불검출","불검출","적합"
"84","빵류","훗카이도","2019-02-04","192","불검출","불검출","적합"
"85","빵류","돗토리현","2019-01-22","128","불검출","불검출","적합"
"86","빵류","돗토리현","2019-01-23","146","불검출","불검출","적합"
"87","캔디류","아이치현","2019-01-11","252","불검출","불검출","적합"
"88","빵류","돗토리현","2019-01-22","248","불검출","불검출","적합"
"89","청주","효고현","2019-01-16","180","불검출","불검출","적합"
"90","합성향료","시즈오카현","2019-02-07","600","불검출","불검출","적합"
"91","합성향료","시즈오카현","2019-02-12","200","불검출","불검출","적합"
"92","전분","가고시마현","2018-11-06","37,000","불검출","불검출","적합"
"93","전분","가고시마현","2018-11-25","37,000","불검출","불검출","적합"
"94","전분","가고시마현","2018-11-27","18,500","불검출","불검출","적합"
"95","청주","미야기현","2019-01-22","173","불검출","불검출","적합"
"96","청주","미야기현","2019-01-21","207","불검출","불검출","적합"
"97","청주","효고현","2019-01-28","4,800","불검출","불검출","적합"
"98","청주","효고현","2019-01-10","720","불검출","불검출","적합"
"99","청주","효고현","2018-12-11","540","불검출","불검출","적합"
"100","청주","효고현","2018-11-12","1,032","불검출","불검출","적합"
"101","청주","효고현","2018-11-29","216","불검출","불검출","적합"
"102","소스","아이치현","2019-02-05","210","불검출","불검출","적합"
"103","합성향료","가나가와현","2019-01-22","3","불검출","불검출","적합"
"104","과자","야마가타현","2019-02-13","410","불검출","불검출","적합"
"105","액상차","아이치현","2019-02-05","14,515","불검출","불검출","적합"
"106","합성향료","효고현","2019-02-21","119","불검출","불검출","적합"
"107","혼합제제","효고현","2019-02-26","17","불검출","불검출","적합"
"108","혼합제제","효고현","2019-02-26","34","불검출","불검출","적합"
"109","캔디류","나가노현","2019-02-18","1,079","불검출","불검출","적합"
"110","소스","에히메현","2019-02-15","5,854","불검출","불검출","적합"
"111","맥주","후쿠오카현","2019-02-19","99,120","불검출","불검출","적합"
"112","맥주","후쿠오카현","2019-02-25","17,448","불검출","불검출","적합"
"113","합성향료","오카야마현","2019-02-20","15","불검출","불검출","적합"
"114","합성향료","가나가와현","2019-02-21","6","불검출","불검출","적합"
"115","생면","히로시마현","2019-02-15","738","불검출","불검출","적합"
"116","생면","히로시마현","2019-02-15","930","불검출","불검출","적합"
"117","생면","히로시마현","2019-02-15","558","불검출","불검출","적합"
