"순번","품목","원산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","냉동곤이(명태)","러시아","2019-03-18","3,240","불검출","불검출","적합"
"2","냉동가자미(각시가자미)","러시아","2019-03-18","110,250","불검출","불검출","적합"
"3","냉동어란(명란)","러시아","2019-03-18","912","불검출","불검출","적합"
"4","냉동어란(대구알)","러시아","2019-03-18","7,170","불검출","불검출","적합"
"5","마른명태","러시아","2019-03-18","10,980","불검출","불검출","적합"
"합계","","-","-","132,552","-","-","-"
