"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","18건","-","-","57,709","-","-","-"
"1","냉동전갱이(F,포장횟감)","에히메현","2015-1-30","200","불검출","불검출","적합"
"2","냉동다랑어(눈다랑어,F,횟감)","시즈오카현","2015-1-30","817","불검출","불검출","적합"
"3","냉동다랑어(남방참다랑어) 인도양","","2015-1-30","7,059","불검출","불검출","적합"
"4","활해삼","와카야마현","2015-1-30","2,250","불검출","불검출","적합"
"5","냉장돔(참돔)","야마구치현","2015-1-30","580","불검출","불검출","적합"
"6","냉장가오리","야마구치현","2015-1-30","560","불검출","불검출","적합"
"7","활가리비","홋카이도","2015-1-30","6,765","불검출","불검출","적합"
"8","냉장명태","홋카이도","2015-1-30","5,551","불검출","불검출","적합"
"9","냉장명태","홋카이도","2015-1-30","5,551","불검출","불검출","적합"
"10","냉장갈치","오이타현","2015-1-30","120","불검출","불검출","적합"
"11","냉장돔(황돔)","야마구치현","2015-1-30","832","불검출","불검출","적합"
"12","냉장가오리","야마구치현","2015-1-30","780","불검출","불검출","적합"
"13","냉장홍어","야마구치현","2015-1-30","312","불검출","불검출","적합"
"14","냉장돔(참돔)","야마구치현","2015-1-30","1,620","불검출","불검출","적합"
"15","냉장돔(참돔)","나가사키현","2015-1-30","296","불검출","불검출","적합"
"16","냉장돔(황돔)","나가사키현","2015-1-30","360","불검출","불검출","적합"
"17","냉장돔(황돔)","나가사키현","2015-1-30","56","불검출","불검출","적합"
"18","냉동전어","오사카부","2015-1-30","24,000","불검출","불검출","적합"
