"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","23건","-","-","63,306","-","-","-"
"1","활돔(참돔)","에히메현","2015-2-2","1,049","불검출","불검출","적합"
"2","활장어(먹장어)","나가사키현","2015-2-2","586","불검출","불검출","적합"
"3","활가리비","홋카이도","2015-2-2","7,000","불검출","불검출","적합"
"4","냉장돔(참돔)","나가사키현","2015-2-2","544","불검출","불검출","적합"
"5","활장어(먹장어)","나가사키현","2015-2-2","2,980","불검출","불검출","적합"
"6","활꼬막","후쿠오카현","2015-2-2","780","불검출","불검출","적합"
"7","활꼬막(새꼬막)","후쿠오카현","2015-2-2","7,000","불검출","불검출","적합"
"8","냉장민어(수조기)","가가와현","2015-2-2","44","불검출","불검출","적합"
"9","냉장명태","홋카이도","2015-2-2","7,200","불검출","불검출","적합"
"10","냉장명태","홋카이도","2015-2-2","3,000","불검출","불검출","적합"
"11","냉장명태","홋카이도","2015-2-2","11,949","불검출","불검출","적합"
"12","냉장갈치","오이타현","2015-2-2","280","불검출","불검출","적합"
"13","냉장가오리","야마구치현","2015-2-2","1,950","불검출","불검출","적합"
"14","냉장홍어","홋카이도","2015-2-2","1,159","불검출","불검출","적합"
"15","냉장준치","구마모토현","2015-2-2","119","불검출","불검출","적합"
"16","냉장갈치","효고현","2015-2-2","408","불검출","불검출","적합"
"17","냉장돔(황돔)","야마구치현","2015-2-2","280","불검출","불검출","적합"
"18","냉장돔(황돔)","나가사키현","2015-2-2","48","불검출","불검출","적합"
"19","냉장민어(수조기)","가가와현","2015-2-2","492","불검출","불검출","적합"
"20","냉장가오리","에히메현","2015-2-2","490","불검출","불검출","적합"
"21","활가리비","홋카이도","2015-2-2","7,893","불검출","불검출","적합"
"22","활가리비","홋카이도","2015-2-2","7,899","불검출","불검출","적합"
"23","활해삼","나가사키현","2015-2-2","156","불검출","불검출","적합"
