"순번","품목","원산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","5건","-","-","104,551","-","-","-"
"1","냉동상어(청상아리)","대만","2015-1-29","13,134","불검출","불검출","적합"
"2","냉동다랑어(눈다랑어,목살) 대만","","2015-1-29","1,640","불검출","불검출","적합"
"3","냉동고등어","중국","2015-1-29","47,010","불검출","불검출","적합"
"4","냉동꽁치","대만","2015-1-29","35,767","불검출","불검출","적합"
"5","냉동명태(F)","러시아","2015-1-29","7,000","불검출","불검출","적합"
