"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","27건","-","-","96,455","-","-","-"
"1","활가리비","홋카이도","2014-7-31","6,500","불검출","불검출","적합"
"2","활가리비","홋카이도","2014-7-31","7,000","불검출","불검출","적합"
"3","냉동홍어","홋카이도","2014-7-31","17,173","불검출","불검출","적합"
"4","냉장돔(황돔)","후쿠오카현","2014-7-31","350","불검출","불검출","적합"
"5","냉장돔(황돔)","후쿠오카현","2014-7-31","100","불검출","불검출","적합"
"6","활장어(먹장어)","교토부","2014-7-31","856","불검출","불검출","적합"
"7","냉장돔(황돔)","나가사키현","2014-7-31","215","불검출","불검출","적합"
"8","냉장홍어","홋카이도","2014-7-31","3,453","불검출","불검출","적합"
"9","활가리비","홋카이도","2014-7-31","7,159","불검출","불검출","적합"
"10","냉장갈치","와카야마현","2014-7-31","1,240","불검출","불검출","적합"
"11","활돔(돌돔)","나가사키현","2014-7-31","638","불검출","불검출","적합"
"12","냉장갈치","와카야마현","2014-7-31","1,984","불검출","불검출","적합"
"13","냉장갈치","와카야마현","2014-7-31","880","불검출","불검출","적합"
"14","냉장갈치","오이타현","2014-7-31","455","불검출","불검출","적합"
"15","냉장갈치","오이타현","2014-7-31","50","불검출","불검출","적합"
"16","냉장갈치","와카야마현","2014-7-31","480","불검출","불검출","적합"
"17","냉장갈치","와카야마현","2014-7-31","528","불검출","불검출","적합"
"18","냉장가오리","야마구치현","2014-7-31","130","불검출","불검출","적합"
"19","냉장돔(참돔)","후쿠오카현","2014-7-31","270","불검출","불검출","적합"
"20","냉장민어(수조기)","야마구치현","2014-7-31","48","불검출","불검출","적합"
"21","냉장갈치","와카야마현","2014-7-31","248","불검출","불검출","적합"
"22","냉장준치","구마모토현","2014-7-31","126","불검출","불검출","적합"
"23","활우렁쉥이","홋카이도","2014-7-31","8,075","불검출","불검출","적합"
"24","활가리비","홋카이도","2014-7-31","6,987","불검출","불검출","적합"
"25","냉동가리비(외투막)","홋카이도","2014-7-31","24,000","불검출","불검출","적합"
"26","활가리비","홋카이도","2014-7-31","6,000","불검출","불검출","적합"
"27","활장어(먹장어)","후쿠오카현","2014-7-31","1,510","불검출","불검출","적합"
