"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"19","어묵","시마네현","2014-06-15","350","불검출","불검출","적합"
"20","어묵","시마네현","2014-06-17","300","불검출","불검출","적합"
"21","어묵","시마네현","2014-07-13","1,749","불검출","불검출","적합"
"22","기타가공품","시마네현","2014-06-19","100","불검출","불검출","적합"
"23","과자(스낵과자)","야마가타현","2014-07-07","4,342.8","불검출","불검출","적합"
"24","장류절임","도치기현","2014-06-27","64","불검출","불검출","적합"
"25","청주","아이치현","2014-06-12","2,754","불검출","불검출","적합"
"26","빵류(케이크)","효고현","2014-07-01","266.6","불검출","불검출","적합"
"27","빵류(케이크)","효고현","2014-07-01","438.6","불검출","불검출","적합"
"28","빵류(케이크)","효고현","2014-07-01","266.6","불검출","불검출","적합"
"29","소스류","도치기현","2014-07-02","302.5","불검출","불검출","적합"
"30","과자(스낵과자)","히로시마현","2014-06-19","7","불검출","불검출","적합"
"31","과자(크래커)","이와테현","2014-06-16","41.4","불검출","불검출","적합"
"32","빵류(그외 빵류)","효고현","2014-07-01","10.08","불검출","불검출","적합"
"33","빵류(그외 빵류)","효고현","2014-07-01","10.08","불검출","불검출","적합"
"34","국수","훗카이도","2014-06-16","69","불검출","불검출","적합"
"35","빵류(그외 빵류)","효고현","2014-07-01","70.2","불검출","불검출","적합"
"36","빵류(그외 빵류)","효고현","2014-07-01","10.08","불검출","불검출","적합"
"37","땅콩또는견과류가공품","히로시마현","2014-06-18","36","불검출","불검출","적합"
"38","과자(스낵과자)","고치현","2014-06-19","15.8","불검출","불검출","적합"
"39","과.채주스","후쿠오카현","2014-06-18","201.6","불검출","불검출","적합"
"40","캔디류(사탕)","효고현","2014-06-24","312","불검출","불검출","적합"
"41","소주","효고현","2014-07-08","3,600","불검출","불검출","적합"
"42","소주","효고현","2014-07-09","3,600","불검출","불검출","적합"
"43","테아닌 (원료성)","미에현","2014-07-15","10","불검출","불검출","적합"
"44","청주","효고현","2014-07-14","1,382.4","불검출","불검출","적합"
"45","소스류","군마현","2014-05-16","318.6","불검출","불검출","적합"
"46","조미된장","아이치현","2014-06-17","7,000","불검출","불검출","적합"
"47","조미된장","아이치현","2014-07-04","8,000","불검출","불검출","적합"
"48","맥주","오이타현","2014-06-20","32,844","불검출","불검출","적합"
"49","조미된장","아이치현","2014-06-12","3,000","불검출","불검출","적합"
"50","맥주","오이타현","2014-06-21","14,760","불검출","불검출","적합"
"51","맥주","오이타현","2014-06-27","49,680","불검출","불검출","적합"
"52","맥주","오이타현","2014-06-20","66,240","불검출","불검출","적합"
"53","기타가공품","에히메현","2014-06-11","6","불검출","불검출","적합"
"54","조미건어포류","훗카이도","2014-06-19","12.5","불검출","불검출","적합"
"55","국수","가가와현","2014-06-05","800","불검출","불검출","적합"
"56","청주","히로시마현","2014-06-12","480","불검출","불검출","적합"
"57","소스류","에히메현","2014-06-23","600","불검출","불검출","적합"
"58","국수","가가와현","2014-06-23","13,400","불검출","불검출","적합"
"59","카레","사이타마현","2014-07-04","4,932","불검출","불검출","적합"
"60","소스류","에히메현","2014-07-02","4,522.7","불검출","불검출","적합"
"61","카라멜색소","히로시마현","2014-07-14","5,130","불검출","불검출","적합"
"62","청주","오카야마현","2014-07-01","60","불검출","불검출","적합"
"63","혼합제제","와카야마현","2014-05-09","2,550","불검출","불검출","적합"
"64","소스류","히로시마현","2014-07-07","3,054","불검출","불검출","적합"
"65","건어포류","교토부","2014-07-10","1,000","불검출","불검출","적합"
"66","소스류","히로시마현","2014-06-17","880","불검출","불검출","적합"
"67","기타천연착향료","오카야마현","2014-07-07","2,040","불검출","불검출","적합"
"68","기타발효음료","사가현","2014-07-09","14.58","불검출","불검출","적합"
