"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","20건","-","-","50,772","-","-","-"
"1","활바리(능성어)","미에현","2014-7-30","1,462","불검출","불검출","적합"
"2","활돔(참돔)","에히메현","2014-7-30","9,912","불검출","불검출","적합"
"3","활가리비","홋카이도","2014-7-30","7,000","불검출","불검출","적합"
"4","활가리비","홋카이도","2014-7-30","7,000","불검출","불검출","적합"
"5","활가리비","홋카이도","2014-7-30","7,000","불검출","불검출","적합"
"6","활장어(먹장어)","나가사키현","2014-7-30","762","불검출","불검출","적합"
"7","냉장돔(황돔)","나가사키현","2014-7-30","175","불검출","불검출","적합"
"8","냉장홍어","홋카이도","2014-7-30","1,561","불검출","불검출","적합"
"9","냉장갈치","오이타현","2014-7-30","370","불검출","불검출","적합"
"10","냉장돔(참돔)","후쿠오카현","2014-7-30","450","불검출","불검출","적합"
"11","냉장민어(수조기)","야마구치현","2014-7-30","51","불검출","불검출","적합"
"12","냉장갈치","야마구치현","2014-7-30","280","불검출","불검출","적합"
"13","냉장명태","홋카이도","2014-7-30","1,422","불검출","불검출","적합"
"14","냉장갈치","오이타현","2014-7-30","550","불검출","불검출","적합"
"15","냉장갈치","오이타현","2014-7-30","165","불검출","불검출","적합"
"16","냉장민어(수조기)","야마구치현","2014-7-30","30","불검출","불검출","적합"
"17","냉장명태","홋카이도","2014-7-30","6,130","불검출","불검출","적합"
"18","냉장홍어","홋카이도","2014-7-30","2,937","불검출","불검출","적합"
"19","활장어(먹장어)","시마네현","2014-7-30","1,165","불검출","불검출","적합"
"20","활장어(먹장어)","후쿠오카현","2014-7-30","2,350","불검출","불검출","적합"
