"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","18건","-","-","130,186","-","-","-"
"1","활전복","나가사키현","2014-8-4","200","불검출","불검출","적합"
"2","활백합(비너스백합)","홋카이도","2014-8-4","4,086","불검출","불검출","적합"
"3","활가리비","홋카이도","2014-8-4","7,000","불검출","불검출","적합"
"4","활가리비","홋카이도","2014-8-4","7,000","불검출","불검출","적합"
"5","냉장갈치","와카야마현","2014-8-4","1,248","불검출","불검출","적합"
"6","냉장갈치","와카야마현","2014-8-4","960","불검출","불검출","적합"
"7","냉장갈치","오이타현","2014-8-4","285","불검출","불검출","적합"
"8","냉장돔(참돔)","후쿠오카현","2014-8-4","815","불검출","불검출","적합"
"9","냉장돔(참돔)","야마구치현","2014-8-4","175","불검출","불검출","적합"
"10","냉장명태","홋카이도","2014-8-4","1,806","불검출","불검출","적합"
"11","냉장갈치","와카야마현","2014-8-4","2,360","불검출","불검출","적합"
"12","냉장홍어","홋카이도","2014-8-4","2,000","불검출","불검출","적합"
"13","냉장갈치","와카야마현","2014-8-4","200","불검출","불검출","적합"
"14","냉장갈치","오이타현","2014-8-4","220","불검출","불검출","적합"
"15","냉장갈치","와카야마현","2014-8-4","880","불검출","불검출","적합"
"16","냉장갈치","에히메현","2014-8-4","688","불검출","불검출","적합"
"17","활돔(벵에돔)","오이타현","2014-8-4","1,263","불검출","불검출","적합"
"18","냉동명태","홋카이도","2014-8-4","99,000","불검출","불검출","적합"
