"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","22건","-","-","74,917","-","-","-"
"1","마른눈퉁멸","나가사키현","2014-5-30","1,808","불검출","불검출","적합"
"2","활가리비","홋카이도","2014-5-30","6,500","불검출","불검출","적합"
"3","냉동다랑어(눈다랑어,목살) 시즈오카현","","2014-5-30","200","불검출","불검출","적합"
"4","냉동상어(청상아리,F)","인도양","2014-5-30","3,073","불검출","불검출","적합"
"5","냉동상어(청상아리,F)","태평양","2014-5-30","421","불검출","불검출","적합"
"6","냉동새치(돛새치)","인도양","2014-5-30","1,970","불검출","불검출","적합"
"7","냉동다랑어(눈다랑어,목살) 인도양","","2014-5-30","750","불검출","불검출","적합"
"8","냉동다랑어(눈다랑어,F,횟감)","인도양","2014-5-30","1,650","불검출","불검출","적합"
"9","냉장갑오징어","후쿠오카현","2014-5-30","640","불검출","불검출","적합"
"10","냉장명태","홋카이도","2014-5-30","3,650","불검출","불검출","적합"
"11","냉장홍어","홋카이도","2014-5-30","1,903","불검출","불검출","적합"
"12","활가리비","홋카이도","2014-5-30","13,691","불검출","불검출","적합"
"13","냉동가리비(외투막)","홋카이도","2014-5-30","24,750","불검출","불검출","적합"
"14","활가리비","홋카이도","2014-5-30","6,796","불검출","불검출","적합"
"15","활돔(벵에돔)","오이타현","2014-5-30","1,279","불검출","불검출","적합"
"16","냉장민어(수조기)","가가와현","2014-5-30","42","불검출","불검출","적합"
"17","냉장민어(수조기)","야마구치현","2014-5-30","276","불검출","불검출","적합"
"18","냉장준치","구마모토현","2014-5-30","94","불검출","불검출","적합"
"19","냉장준치","가가와현","2014-5-30","15","불검출","불검출","적합"
"20","활장어(먹장어)","야마구치현","2014-5-30","2,767","불검출","불검출","적합"
"21","활장어(먹장어)","후쿠오카현","2014-5-30","1,940","불검출","불검출","적합"
"22","활장어(먹장어)","야마구치현","2014-5-30","702","불검출","불검출","적합"
