"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"19","소스류","에히메현","2014-04-17","3,600","불검출","불검출","적합"
"20","결정과당","아이치현","2014-03-17","16,000","불검출","불검출","적합"
"21","맥주","오이타현","2014-04-01","14,280","불검출","불검출","적합"
"22","맥주","오이타현","2014-04-17","49,680","불검출","불검출","적합"
"23","카레","도치기현","2014-02-05","4,595.4","불검출","불검출","적합"
"24","카레","도치기현","2014-01-06","10,115.4","불검출","불검출","적합"
"25","카레","도치기현","2014-01-14","6,361.8","불검출","불검출","적합"
"26","조미건어포류","훗카이도","2014-03-19","6.5","불검출","불검출","적합"
"27","조미건어포류","아이치현","2014-04-10","7.3","불검출","불검출","적합"
"28","과자(스낵과자)","고치현","2014-04-21","116","불검출","불검출","적합"
"29","과.채가공품","훗카이도","2014-04-16","10.1","불검출","불검출","적합"
"30","과.채가공품","훗카이도","2014-04-15","9.1","불검출","불검출","적합"
"31","과자(스낵과자)","히로시마현","2014-04-16","6.5","불검출","불검출","적합"
"32","어묵","시마네현","2014-03-05","360","불검출","불검출","적합"
"33","기타가공품","시마네현","2014-03-26","100","불검출","불검출","적합"
"34","청주","아이치현","2014-01-08","1,296","불검출","불검출","적합"
"35","어묵","시마네현","2014-05-11","1,908","불검출","불검출","적합"
"36","액상커피","지바현","2014-03-26","16,800","불검출","불검출","적합"
"37","향신료조제품(고추냉이가공품)","도쿄도","2014-05-07","3,960","불검출","불검출","적합"
"38","가공두부","후쿠오카현","2014-05-15","1,947","불검출","불검출","적합"
"39","타마린드검","오사카부","2013-10-30","1,000","불검출","불검출","적합"
"40","과자(웨이퍼)","오사카부","2014-05-16","620","불검출","불검출","적합"
"41","타마린드검","오사카부","2014-02-19","5,000","불검출","불검출","적합"
"42","볶은커피","효고현","2014-05-01","168","불검출","불검출","적합"
"43","볶은커피","미에현","2014-04-03","384","불검출","불검출","적합"
"44","카레","나가노현","2014-04-01","2,200","불검출","불검출","적합"
"45","카레","니가타현","2014-04-03","800","불검출","불검출","적합"
"46","카레","니가타현","2014-04-04","800","불검출","불검출","적합"
"47","카레분","사이타마현","2014-04-03","320","불검출","불검출","적합"
"48","카레","나가노현","2014-04-29","3,600","불검출","불검출","적합"
"49","과자(스낵과자)","사이타마현","2014-04-26","256","불검출","불검출","적합"
"50","캔디류(사탕)","가나가와현","2014-04-28","42.8","불검출","불검출","적합"
"51","과자(크래커)","이바라키현","2014-05-09","624","불검출","불검출","적합"
"52","캔디류(사탕)","미에현","2014-05-07","576","불검출","불검출","적합"
"53","캔디류(사탕)","미에현","2014-05-08","384","불검출","불검출","적합"
"54","혼합제제","오사카부","2014-05-16","90","불검출","불검출","적합"
"55","혼합제제","오사카부","2014-05-16","300","불검출","불검출","적합"
"56","과자(스낵과자)","훗카이도","2014-04-02","30","불검출","불검출","적합"
"57","소스류","효고현","2014-05-19","7,830","불검출","불검출","적합"
"58","혼합제제","시가현","2014-05-16","40","불검출","불검출","적합"
"59","청주","효고현","2014-05-08","86.4","불검출","불검출","적합"
"60","소주","효고현","2014-04-25","129.6","불검출","불검출","적합"
"61","청주","고치현","2014-05-01","86.4","불검출","불검출","적합"
"62","청주","오카야마현","2014-05-01","108","불검출","불검출","적합"
"63","청주","오카야마현","2014-05-01","75.6","불검출","불검출","적합"
"64","청주","고치현","2014-05-01","140.4","불검출","불검출","적합"
"65","연하곤란환자용점도증진식품","시즈오카현","2014-04-27","780","불검출","불검출","적합"
"66","기타전분","나라현","2014-03-15","2,000","불검출","불검출","적합"
"67","식용유지가공품","지바현","2014-04-09","1,200","불검출","불검출","적합"
"68","소스류","후쿠오카현","2014-05-12","1,350","불검출","불검출","적합"
