"순번","품      목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"15","냉장홍어","홋카이도","2016-06-01","1,828","불검출","불검출","적합"
"16","냉장명태","홋카이도","2016-06-01","1,680","불검출","불검출","적합"
"17","냉장명태","홋카이도","2016-06-01","273","불검출","불검출","적합"
"18","냉장대구","홋카이도","2016-06-01","370","불검출","불검출","적합"
"19","냉장대구","홋카이도","2016-06-01","352","불검출","불검출","적합"
"20","냉장돔(황돔)","후쿠오카현","2016-06-01","380","불검출","불검출","적합"
"21","냉장갈치","히로시마현","2016-06-01","130","불검출","불검출","적합"
"22","냉장갈치","와카야마현","2016-06-01","1,656","불검출","불검출","적합"
"23","냉장홍어","홋카이도","2016-06-01","2,849","불검출","불검출","적합"
"24","냉장명태","홋카이도","2016-06-01","1,276","불검출","불검출","적합"
"25","냉장명태","홋카이도","2016-06-01","3,600","불검출","불검출","적합"
"26","냉장갈치","와카야마현","2016-06-01","1,016","불검출","불검출","적합"
"27","냉장갈치","후쿠오카현","2016-06-01","1,115","불검출","불검출","적합"
"28","냉장홍어","홋카이도","2016-06-01","999","불검출","불검출","적합"
"29","냉장갈치","야마구치현","2016-06-01","85","불검출","불검출","적합"
"30","냉장갈치","오이타현","2016-06-01","15","불검출","불검출","적합"
"31","냉장갈치","에히메현","2016-06-01","900","불검출","불검출","적합"
"32","활가리비","홋카이도","2016-06-01","6,913","불검출","불검출","적합"
"33","활장어(먹장어)","나가사키현","2016-06-01","3,016","불검출","불검출","적합"
"34","활가리비","홋카이도","2016-06-01","7,016","불검출","불검출","적합"
