"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"120","조미김","히로시마현","2019-01-11","150","불검출","불검출","적합"
"121","곡류가공품","아이치현","2018-11-21","1,800","불검출","불검출","적합"
"122","소스","시즈오카현","2018-12-04","360","불검출","불검출","적합"
"123","마요네즈","효고현","2018-12-19","2,352","불검출","불검출","적합"
"124","건면","훗카이도","2018-08-08","500","불검출","불검출","적합"
"125","복합조미식품","이바라키현","2018-11-16","14","불검출","불검출","적합"
"126","과자","니가타현","2018-12-10","42","불검출","불검출","적합"
"127","당류가공품","교토부","2018-12-26","36","불검출","불검출","적합"
"128","캔디류","오사카부","2018-12-17","50","불검출","불검출","적합"
"129","산화마그네슘","도쿠시마현","2018-11-07","2,000","불검출","불검출","적합"
"130","당류가공품","오사카부","2019-01-09","214","불검출","불검출","적합"
"131","캔디류","오사카부","2018-12-11","60","불검출","불검출","적합"
"132","당류가공품","오사카부","2018-12-25","113","불검출","불검출","적합"
"133","당류가공품","오사카부","2019-01-07","257","불검출","불검출","적합"
"134","어묵","시마네현","2018-12-16","4,500","불검출","불검출","적합"
"135","어묵","시마네현","2019-01-16","672","불검출","불검출","적합"
"136","어묵","시마네현","2019-01-01","5,060","불검출","불검출","적합"
"137","어묵","시마네현","2019-01-16","504","불검출","불검출","적합"
"138","어묵","시마네현","2018-12-16","600","불검출","불검출","적합"
"139","어묵","시마네현","2019-01-01","2,226","불검출","불검출","적합"
"140","어묵","시마네현","2019-01-01","882","불검출","불검출","적합"
"141","초콜릿가공품","오사카부","2018-11-14","620","불검출","불검출","적합"
"142","청주","이와테현","2019-01-04","864","불검출","불검출","적합"
"143","청주","이와테현","2018-12-04","86","불검출","불검출","적합"
"144","소스","오이타현","2018-11-30","252","불검출","불검출","적합"
"145","소스","시즈오카현","2018-12-25","14","불검출","불검출","적합"
"146","기타장류","나가사키현","2018-12-13","396","불검출","불검출","적합"
"147","소스","나가사키현","2018-12-12","396","불검출","불검출","적합"
"148","복합조미식품","후쿠오카현","2018-12-20","202","불검출","불검출","적합"
"149","소스","교토부","2019-01-08","50","불검출","불검출","적합"
"150","소주","가고시마현","2018-12-26","2,419","불검출","불검출","적합"
"151","소주","가고시마현","2019-01-12","2,419","불검출","불검출","적합"
"152","과자","니가타현","2018-11-02","143","불검출","불검출","적합"
"153","청주","니가타현","2018-12-25","12,960","불검출","불검출","적합"
"154","청주","니가타현","2018-12-18","12,960","불검출","불검출","적합"
