"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"15","복합조미식품","니가타현","2018-10-12","96","불검출","불검출","적합"
"16","혼합장","나가노현","2019-01-15","2,000","불검출","불검출","적합"
"17","카레(커리)","니가타현","2018-12-13","600","불검출","불검출","적합"
"18","카레(커리)","시즈오카현","2018-12-04","207","불검출","불검출","적합"
"19","즉석조리식품","나가노현","2019-01-08","907","불검출","불검출","적합"
"20","즉석조리식품","나가노현","2019-01-08","197","불검출","불검출","적합"
"21","즉석조리식품","나가노현","2019-01-10","671","불검출","불검출","적합"
"22","된장","나가노현","2018-12-26","810","불검출","불검출","적합"
"23","즉석조리식품","나가노현","2018-12-28","933","불검출","불검출","적합"
"24","혼합장","나가노현","2018-12-27","1,644","불검출","불검출","적합"
"25","청주","미야기현","2018-03-12","173","불검출","불검출","적합"
"26","기타 수산물가공품","훗카이도","2018-12-21","750","불검출","불검출","적합"
"27","침출차","교토부","2019-01-11","372","불검출","불검출","적합"
"28","과자","니가타현","2019-01-07","208","불검출","불검출","적합"
"29","인스턴트커피","군마현","2018-10-31","324","불검출","불검출","적합"
"30","절임식품","가고시마현","2019-01-16","690","불검출","불검출","적합"
"31","볶은커피","효고현","2018-10-22","45","불검출","불검출","적합"
"32","과자","아이치현","2019-01-07","928","불검출","불검출","적합"
"33","카레(커리)","시즈오카현","2018-12-05","207","불검출","불검출","적합"
"34","소스","사이타마현","2018-10-01","184","불검출","불검출","적합"
"35","혼합장","나가노현","2019-01-08","9,000","불검출","불검출","적합"
"36","혼합장","나가노현","2019-01-15","11,424","불검출","불검출","적합"
"37","혼합장","나가노현","2018-12-28","3,360","불검출","불검출","적합"
"38","볶은커피","미에현","2018-12-17","113","불검출","불검출","적합"
"39","혼합장","아이치현","2018-12-24","19,000","불검출","불검출","적합"
"40","소스","후쿠오카현","2019-01-16","650","불검출","불검출","적합"
"41","절임식품","아이치현","2019-01-15","7,200","불검출","불검출","적합"
"42","절임식품","아이치현","2019-01-15","900","불검출","불검출","적합"
"43","절임식품","아이치현","2019-01-15","1,800","불검출","불검출","적합"
"44","과자","니가타현","2019-01-08","216","불검출","불검출","적합"
"45","과자","니가타현","2019-01-05","672","불검출","불검출","적합"
"46","캔디류","나가사키현","2018-12-17","2,808","불검출","불검출","적합"
"47","청주","이와테현","2019-01-04","864","불검출","불검출","적합"
"48","소스","히로시마현","2018-11-30","1,320","불검출","불검출","적합"
"49","청주","이와테현","2019-01-04","259","불검출","불검출","적합"
