"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"21","활가리비","홋카이도","2019-02-12","7,000","불검출","불검출","적합"
"22","냉장가오리","야마구치현","2019-02-12","612","불검출","불검출","적합"
"23","냉장홍어","야마구치현","2019-02-12","732","불검출","불검출","적합"
"24","냉장명태","홋카이도","2019-02-12","3,900","불검출","불검출","적합"
"25","냉장명태","홋카이도","2019-02-12","3,054","불검출","불검출","적합"
"26","냉장명태","홋카이도","2019-02-12","1,092","불검출","불검출","적합"
"27","활우렁쉥이","홋카이도","2019-02-12","7,501","불검출","불검출","적합"
"28","냉장명태","홋카이도","2019-02-12","2,600","불검출","불검출","적합"
"29","냉장명태","홋카이도","2019-02-12","1,388","불검출","불검출","적합"
"30","냉장대구","홋카이도","2019-02-12","1,720","불검출","불검출","적합"
"31","냉장명태","홋카이도","2019-02-12","2,600","불검출","불검출","적합"
"32","활가리비","홋카이도","2019-02-12","6,460","불검출","불검출","적합"
"33","활돔(참돔)","에히메현","2019-02-12","3,982","불검출","불검출","적합"
"34","활가리비","홋카이도","2019-02-12","6,924","불검출","불검출","적합"
"35","냉장갈치","야마구치현","2019-02-12","985","불검출","불검출","적합"
"36","냉장갈치","후쿠오카현","2019-02-12","960","불검출","불검출","적합"
"37","활가리비","홋카이도","2019-02-12","12,900","불검출","불검출","적합"
"38","활돔(참돔)","에히메현","2019-02-12","3,043","불검출","불검출","적합"
"39","활돔(참돔)","에히메현","2019-02-12","7,297","불검출","불검출","적합"
"40","활돔(참돔)","에히메현","2019-02-12","2,995","불검출","불검출","적합"
"41","냉장명태","홋카이도","2019-02-12","3,250","불검출","불검출","적합"
"42","냉장명태","홋카이도","2019-02-12","5,000","불검출","불검출","적합"
"43","냉장명태","홋카이도","2019-02-12","2,044","불검출","불검출","적합"
"44","냉장명태","홋카이도","2019-02-12","3,900","불검출","불검출","적합"
