"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"15","절임식품","아키타현","2018-12-04","125","불검출","불검출","적합"
"16","절임식품","나가사키현","2019-01-19","80","불검출","불검출","적합"
"17","소스","사이타마현","2018-12-13","770","불검출","불검출","적합"
"18","혼합장","나가사키현","2019-01-23","400","불검출","불검출","적합"
"19","양조간장","군마현","2018-11-08","18,816","불검출","불검출","적합"
"20","과자","야마가타현","2019-01-09","1,261","불검출","불검출","적합"
"21","과자","사이타마현","2018-09-01","1,256","불검출","불검출","적합"
"22","기타가공품","시즈오카현","2018-06-04","1,350","불검출","불검출","적합"
"23","과자","오사카부","2018-11-29","508","불검출","불검출","적합"
"24","혼합제제","효고현","2018-11-29","100","불검출","불검출","적합"
"25","기타가공품","지바현","2018-11-29","9","불검출","불검출","적합"
"26","기타가공품","지바현","2018-12-04","600","불검출","불검출","적합"
"27","혼합제제","이바라키현","2019-01-15","180","불검출","불검출","적합"
"28","혼합제제","사이타마현","2019-01-11","36","불검출","불검출","적합"
"29","혼합제제","사이타마현","2019-01-15","50","불검출","불검출","적합"
"30","합성향료","사이타마현","2019-01-10","200","불검출","불검출","적합"
"31","혼합제제","사이타마현","2018-06-08","108","불검출","불검출","적합"
"32","혼합제제","사이타마현","2019-01-16","108","불검출","불검출","적합"
"33","혼합제제","사이타마현","2019-01-11","608","불검출","불검출","적합"
"34","혼합제제","사이타마현","2019-01-10","500","불검출","불검출","적합"
"35","합성향료","사이타마현","2018-11-16","100","불검출","불검출","적합"
"36","쉘락","기후현","2019-01-07","500","불검출","불검출","적합"
"37","합성향료","시즈오카현","2019-01-07","500","불검출","불검출","적합"
"38","합성향료","시즈오카현","2019-01-07","200","불검출","불검출","적합"
"39","혼합제제","사이타마현","2018-10-29","200","불검출","불검출","적합"
"40","혼합제제","사이타마현","2018-08-20","160","불검출","불검출","적합"
"41","혼합제제","사이타마현","2019-01-15","90","불검출","불검출","적합"
"42","커피/건조","과테말라","","1,451","불검출","불검출","적합"
"43","절임식품","가나가와현","2019-01-15","1,944","불검출","불검출","적합"
"44","양조간장","오사카부","2019-01-11","870","불검출","불검출","적합"
"45","혼합제제","지바현","2019-01-09","60","불검출","불검출","적합"
"46","혼합제제","지바현","2019-01-09","240","불검출","불검출","적합"
"47","초콜릿가공품","이바라키현","2019-01-15","9,216","불검출","불검출","적합"
"48","소스","지바현","2018-12-24","14,302","불검출","불검출","적합"
"49","절임식품","야마가타현","2019-01-08","3,300","불검출","불검출","적합"
