"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","냉장명태","홋카이도","2017-11-28","6,500","불검출","불검출","적합"
"2","냉장돔(황돔)","야마구치현","2017-11-28","165","불검출","불검출","적합"
"3","냉장홍어","야마구치현","2017-11-28","550","불검출","불검출","적합"
"4","활돔(참돔)","에히메현","2017-11-28","5,984","불검출","불검출","적합"
"5","활꼬막(새꼬막)","사가현","2017-11-28","1,800","불검출","불검출","적합"
"6","냉장홍어","홋카이도","2017-11-28","319","불검출","불검출","적합"
"7","냉장갈치","오이타현","2017-11-28","1,319","불검출","불검출","적합"
"8","활바리(능성어)","에히메현","2017-11-28","1,443","불검출","불검출","적합"
"9","활돔(강담돔)","나가사키현","2017-11-28","1,031","불검출","불검출","적합"
"10","냉장갈치","후쿠오카현","2017-11-28","280","불검출","불검출","적합"
"11","활가리비","홋카이도","2017-11-28","3,636","불검출","불검출","적합"
"12","냉장명태","홋카이도","2017-11-28","2,484","불검출","불검출","적합"
"13","냉장명태","홋카이도","2017-11-28","8,190","불검출","불검출","적합"
"14","냉장명태","홋카이도","2017-11-28","2,670","불검출","불검출","적합"
"15","활가리비","홋카이도","2017-11-28","7,480","불검출","불검출","적합"
"16","활가리비","홋카이도","2017-11-28","3,418","불검출","불검출","적합"
"17","활우렁쉥이","홋카이도","2017-11-28","8,085","불검출","불검출","적합"
"18","활우렁쉥이","홋카이도","2017-11-28","9,030","불검출","불검출","적합"
"19","활우렁쉥이","홋카이도","2017-11-28","9,694","불검출","불검출","적합"
"20","활방어","에히메현","2017-11-28","13,124","불검출","불검출","적합"
