"품목","계","","농산물","","가공식품","","건강기능식품","","식품첨가물",""
"접수
일자","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)",""
"합계","289","1,672,021","0","0","227","1,640,365","5","3,029","57","28,625"
"7.25","59","188,670","0","0","42","182,267","4","2,921","13","3,481"
"7.26","90","63,695","0","0","68","58,830","0","0","22","4,864"
"7.27","80","1,148,791","0","0","68","1,145,157","1","108","11","3,526"
"7.28","60","270,865","0","0","49","254,111","0","0","11","16,754"
"","","","","","","","","","",""
