"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"합계","","90","","63,695","","",""
"1","청주","니가타현","2016-07-01","86","불검출","불검출","적합"
"2","혼합제제","오사카부","2016-05-27","260","불검출","불검출","적합"
"3","곡류가공품","도쿄도","2016-06-16","480","불검출","불검출","적합"
"4","볶은커피","시즈오카현","2016-05-31","1,080","불검출","불검출","적합"
"5","혼합제제","나가노현","2016-06-22","200","불검출","불검출","적합"
"6","인스턴트커피","오사카부","2016-06-15","65","불검출","불검출","적합"
"7","혼합제제","효고현","2016-07-01","60","불검출","불검출","적합"
"8","청주","아키타현","2016-05-23","1,458","불검출","불검출","적합"
"9","혼합제제","오사카부","2016-06-01","50","불검출","불검출","적합"
"10","밀크초콜릿","시즈오카현","2016-06-15","173","불검출","불검출","적합"
"11","볶은커피","사이타마현","2016-05-20","3,000","불검출","불검출","적합"
"12","볶은커피","시즈오카현","2016-05-19","32","불검출","불검출","적합"
"13","당류가공품","아이치현","2016-03-14","106","불검출","불검출","적합"
