"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"16","캔디류","미에현","2018-05-24","634","불검출","불검출","적합"
"17","과자","니가타현","2018-06-14","439","불검출","불검출","적합"
"18","향신료조제품","나가노현","2018-06-06","129","불검출","불검출","적합"
"19","카레(커리)","니가타현","2018-04-26","528","불검출","불검출","적합"
"20","카레(커리)","니가타현","2018-04-06","528","불검출","불검출","적합"
"21","캔디류","미에현","2018-06-15","78","불검출","불검출","적합"
"22","캔디류","미에현","2018-06-15","256","불검출","불검출","적합"
"23","유탕면","아이치현","2018-05-14","185","불검출","불검출","적합"
"24","캔디류","미에현","2018-05-28","127","불검출","불검출","적합"
"25","소스","히로시마현","2018-06-05","357","불검출","불검출","적합"
"26","탄산음료","오사카부","2018-06-09","5,538","불검출","불검출","적합"
"27","탄산음료","오사카부","2018-06-16","882","불검출","불검출","적합"
"28","양조간장","지바현","2018-05-16","15,921","불검출","불검출","적합"
"29","건면","효고현","2018-03-21","52","불검출","불검출","적합"
"30","소스","아이치현","2018-04-02","270","불검출","불검출","적합"
"31","기타가공품","가나가와현","2018-05-25","36","불검출","불검출","적합"
"32","조림류","도쿠시마현","2018-04-05","24","불검출","불검출","적합"
"33","건면","아키타현","2018-05-28","23","불검출","불검출","적합"
"34","된장","아이치현","2018-05-28","70","불검출","불검출","적합"
"35","고형차","후쿠오카현","2018-06-22","250","불검출","불검출","적합"
"36","당류가공품","효고현","2018-06-19","32","불검출","불검출","적합"
"37","당류가공품","오사카부","2018-06-22","2,256","불검출","불검출","적합"
"38","초콜릿가공품","니가타현","2018-05-22","130","불검출","불검출","적합"
"39","프로테아제(곰팡이성)","아이치현","2018-06-26","702","불검출","불검출","적합"
"40","혼합제제","효고현","2018-06-07","68","불검출","불검출","적합"
"41","혼합제제","가나가와현","2018-05-09","120","불검출","불검출","적합"
"42","은행잎 추출물","오사카부","2018-01-30","2","불검출","불검출","적합"
"43","가공두부","후쿠오카현","2018-03-23","12,060","불검출","불검출","적합"
"44","카레(커리)","니가타현","2018-04-09","6,336","불검출","불검출","적합"
"45","카레(커리)","니가타현","2018-04-18","13,464","불검출","불검출","적합"
"46","과·채음료","후쿠오카현","2018-05-15","1,890","불검출","불검출","적합"
"47","청주","도치기현","2018-04-16","16,200","불검출","불검출","적합"
"48","혼합음료","아이치현","2018-05-09","518","불검출","불검출","적합"
"49","혼합음료","아이치현","2018-05-09","346","불검출","불검출","적합"
"50","혼합음료","아이치현","2018-05-11","691","불검출","불검출","적합"
