"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"51","소스","사이타마현","2018-06-19","147","불검출","불검출","적합"
"52","건어포","가고시마현","2018-05-16","546","불검출","불검출","적합"
"53","건어포","가고시마현","2018-05-16","395","불검출","불검출","적합"
"54","청주","시즈오카현","2018-06-04","638","불검출","불검출","적합"
"55","소주","미야자키현","2018-05-15","130","불검출","불검출","적합"
"56","청주","시즈오카현","2018-06-04","86","불검출","불검출","적합"
"57","맥주","오이타현","2018-04-27","198,720","불검출","불검출","적합"
"58","청주","효고현","2018-04-20","120","불검출","불검출","적합"
"59","향신료조제품","아이치현","2018-03-29","330","불검출","불검출","적합"
"60","양조간장","기후현","2018-05-29","97","불검출","불검출","적합"
"61","된장","히로시마현","2018-06-06","120","불검출","불검출","적합"
"62","건면","나라현","2018-05-01","50","불검출","불검출","적합"
"63","청주","니가타현","2018-06-12","24,948","불검출","불검출","적합"
"64","청주","니가타현","2018-05-11","216","불검출","불검출","적합"
"65","청주","나가노현","2018-06-05","281","불검출","불검출","적합"
"66","청주","니가타현","2018-06-01","43","불검출","불검출","적합"
"67","청주","니가타현","2018-06-06","2,264","불검출","불검출","적합"
"68","청주","니가타현","2018-06-11","1,296","불검출","불검출","적합"
"69","청주","니가타현","2018-06-06","173","불검출","불검출","적합"
"70","청주","시즈오카현","2018-05-31","1,728","불검출","불검출","적합"
"71","청주","시즈오카현","2018-05-31","130","불검출","불검출","적합"
"72","청주","아이치현","2018-06-01","240","불검출","불검출","적합"
"73","청주","훗카이도","2018-04-26","734","불검출","불검출","적합"
"74","양조간장","효고현","2018-05-29","13,799","불검출","불검출","적합"
"75","양조간장","효고현","2018-06-12","14,391","불검출","불검출","적합"
"76","발효식초","도치기현","2018-05-18","128","불검출","불검출","적합"
"77","소스","히로시마현","2018-06-14","5,550","불검출","불검출","적합"
"78","소스","아이치현","2018-04-24","43","불검출","불검출","적합"
"79","혼합장","교토부","2018-06-01","144","불검출","불검출","적합"
"80","소스","도치기현","2018-05-28","8,815","불검출","불검출","적합"
"81","소스","군마현","2018-05-18","137","불검출","불검출","적합"
"82","당류가공품","효고현","2018-06-06","30","불검출","불검출","적합"
"83","설탕","구마모토현","2018-06-19","50","불검출","불검출","적합"
"84","설탕","후쿠오카현","2018-04-03","800","불검출","불검출","적합"
"85","혼합제제","시즈오카현","2018-04-06","20","불검출","불검출","적합"
