"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","12건","-","-","56,092","-","-","-"
"1","활돔(참돔)","에히메현","2014-8-11","3,183","불검출","불검출","적합"
"2","활돔(참돔)","에히메현","2014-8-11","7,436","불검출","불검출","적합"
"3","활돔(참돔)","에히메현","2014-8-11","4,042","불검출","불검출","적합"
"4","활돔(참돔)","에히메현","2014-8-11","4,000","불검출","불검출","적합"
"5","활돔(참돔)","구마모토현","2014-8-11","9,460","불검출","불검출","적합"
"6","활돔(참돔)","에히메현","2014-8-11","7,980","불검출","불검출","적합"
"7","냉동다랑어(남방참다랑어)","대서양","2014-8-11","9,510","불검출","불검출","적합"
"8","냉장명태","홋카이도","2014-8-11","1,512","불검출","불검출","적합"
"9","냉장명태","홋카이도","2014-8-11","1,428","불검출","불검출","적합"
"10","냉장명태","홋카이도","2014-8-11","2,310","불검출","불검출","적합"
"11","냉장홍어","홋카이도","2014-8-11","4,361","불검출","불검출","적합"
"12","냉동다랑어(눈다랑어,목살)","태평양","2014-8-11","870","불검출","불검출","적합"
