"순번","품목","원산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","5건","-","-","920,121","-","-","-"
"1","냉동곤이(명태)","러시아","2014-8-11","2,160","불검출","불검출","적합"
"2","냉동명태","러시아","2014-8-11","841,360","불검출","불검출","적합"
"3","냉동다랑어(눈다랑어,F,횟감)","한국","2014-8-11","226","불검출","불검출","적합"
"4","냉동꽁치","대만","2014-8-11","68,355","불검출","불검출","적합"
"5","냉동상어(곱상어)","미국","2014-8-11","8,020","불검출","불검출","적합"
