"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"17","기타가공품","이바라키현","2014-06-03","50","불검출","불검출","적합"
"18","음료베이스","오사카부","2014-07-01","10","불검출","불검출","적합"
"19","빵류(그외 빵류)","효고현","2014-03-21","13.2","불검출","불검출","적합"
"20","빵류(그외 빵류)","효고현","2014-03-21","13.2","불검출","불검출","적합"
"21","과자(한과류)","이시카와현","2014-07-16","2.85","불검출","불검출","적합"
"22","무기질","이와테현","2014-07-26","42","불검출","불검출","적합"
"23","글리세린지방산
에스테르","효고현","2014-07-09","30","불검출","불검출","적합"
"24","소스류","교토부","2014-07-08","3,400","불검출","불검출","적합"
"25","소스류","교토부","2014-07-19","2,358","불검출","불검출","적합"
"26","소스류","교토부","2014-07-18","405","불검출","불검출","적합"
"27","맥주","후쿠오카현","2014-07-10","100,800","불검출","불검출","적합"
"28","소스류","교토부","2014-07-16","408","불검출","불검출","적합"
"29","맥주","후쿠오카현","2014-07-01","69,840","불검출","불검출","적합"
"30","소스류","교토부","2014-06-11","129","불검출","불검출","적합"
"31","소스류","교토부","2014-06-25","102","불검출","불검출","적합"
"32","소스류","교토부","2014-06-26","127","불검출","불검출","적합"
"33","복합조미식품","교토부","2014-07-17","220","불검출","불검출","적합"
"34","카레","니가타현","2014-06-05","432","불검출","불검출","적합"
"35","카레","니가타현","2014-06-18","1,152","불검출","불검출","적합"
"36","과자(스낵과자)","나가노현","2014-07-19","57.6","불검출","불검출","적합"
"37","카레","시즈오카현","2014-05-29","207","불검출","불검출","적합"
"38","과자(스낵과자)","나가노현","2014-07-19","57.6","불검출","불검출","적합"
"39","식초절임
(매실절임)","와카야마현","2014-06-13","96","불검출","불검출","적합"
"40","향신료조제품
(고추냉이가공품)","나가노현","2014-06-17","129","불검출","불검출","적합"
"41","냉면","나가노현","2014-05-20","120","불검출","불검출","적합"
"42","빵류(케이크)","나가노현","2014-07-19","93","불검출","불검출","적합"
"43","맥주","후쿠오카현","2014-07-01","50,500","불검출","불검출","적합"
"44","빵류(케이크)","나가노현","2014-07-19","53.76","불검출","불검출","적합"
"45","빵류(케이크)","나가노현","2014-07-19","54","불검출","불검출","적합"
"46","빵류(케이크)","나가노현","2014-07-19","81.6","불검출","불검출","적합"
"47","혼합제제","오사카부","2014-07-24","75","불검출","불검출","적합"
"48","화이트초콜릿","사가현","2013-12-31","300","불검출","불검출","적합"
"49","과자(스낵과자)","야마가타현","2014-07-15","105.6","불검출","불검출","적합"
"50","과자(스낵과자)","야마나시현","2014-07-14","105.6","불검출","불검출","적합"
"51","과자(스낵과자)","야마가타현","2014-07-16","114","불검출","불검출","적합"
"52","볶은커피","군마현","2014-05-15","22.68","불검출","불검출","적합"
"53","볶은커피","군마현","2014-05-17","24.3","불검출","불검출","적합"
"54","볶은커피","군마현","2014-05-21","32.4","불검출","불검출","적합"
"55","빵류(그외 빵류)","나가노현","2014-07-19","92","불검출","불검출","적합"
"56","혼합제제","도쿄도","2014-07-07","50","불검출","불검출","적합"
