"품목","계","","농산물","","가공식품","","건강기능식품","","식품첨가물",""
"접수
일자","건수 중량(㎏) 건수 중량(㎏) 건수 중량(㎏) 건수 중량(㎏) 건수 중량(㎏)","","","","","","","","",""
"합계","91","220,829","0","0","64","218,566","0","0","27","2,263"
"8.11","91","220,829","0","0","64","218,566","0","0","27","2,263"
"8.12","","","","","","","","","",""
"8.13","","","","","","","","","",""
"8.14","","","","","","","","","",""
