"품목","계","","농산물","","가공식품","","건강기능식품","","식품첨가물",""
"접수
일자","건수 중량(㎏) 건수 중량(㎏) 건수 중량(㎏) 건수 중량(㎏) 건수 중량(㎏)","","","","","","","","",""
"합계","","122  505,212","0","0","","79  490,030","1","233","42","14,949"
"6.2","64","475,029","0","0","45","462,990","1","233","18","11,806"
"6.3","58","30,183","0","0","34","27,040","0","0","24","3,143"
"6.5","","","","","","","","","",""
