"품목","계","","농산물","","가공식품","","건강기능식품","","식품첨가물",""
"접수
일자","건수 중량(㎏) 건수 중량(㎏) 건수 중량(㎏) 건수 중량(㎏) 건수 중량(㎏)","","","","","","","","",""
"합계","64","475,029","0","0","45","462,990","1","233","18","11,806"
"6.2","64","475,029","0","0","45","462,990","1","233","18","11,806"
"6.3","","","","","","","","","",""
"6.5","","","","","","","","","",""
