"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"22","청주","니가타현","2014-04-25","622.08","불검출","불검출","적합"
"23","자당지방산에스테르","시가현","2014-04-25","2,000","불검출","불검출","적합"
"24","코코아분말","가나가와현","2014-03-28","52.8","불검출","불검출","적합"
"25","맥주","후쿠오카현","2014-04-15","104,760","불검출","불검출","적합"
"26","맥주","후쿠오카현","2014-04-14","122,220","불검출","불검출","적합"
"27","맥주","후쿠오카현","2014-04-16","122,220","불검출","불검출","적합"
"28","맥주","후쿠오카현","2014-04-01","10,100","불검출","불검출","적합"
"29","복합조미식품","히로시마현","2014-04-24","57.6","불검출","불검출","적합"
"30","가공두부","나가노현","2014-05-09","73","불검출","불검출","적합"
"31","식초절임","나가노현","2014-05-12","300","불검출","불검출","적합"
"32","금박","교토부","2014-05-14","0.06","불검출","불검출","적합"
"33","혼합제제","효고현","2014-04-24","3,000","불검출","불검출","적합"
"34","혼합제제","가나가와현","2014-05-07","510","불검출","불검출","적합"
"35","혼합제제","오사카부","2014-05-12","300","불검출","불검출","적합"
"36","맥주","아이치현","2014-04-01","30,300","불검출","불검출","적합"
"37","볶은커피","미에현","2014-04-16","139.2","불검출","불검출","적합"
"38","혼합제제","시가현","2014-05-16","980","불검출","불검출","적합"
"39","소스류","교토부","2014-04-12","2,520","불검출","불검출","적합"
"40","효모추출물제품","오이타현","2014-04-03","2,000","불검출","불검출","적합"
"41","소스류","사가현","2014-05-07","1,173","불검출","불검출","적합"
"42","혼합제제","오사카부","2014-05-15","30","불검출","불검출","적합"
"43","소스류","사가현","2014-05-12","1,225","불검출","불검출","적합"
"44","소스류","사가현","2014-05-13","1,288","불검출","불검출","적합"
"45","혼합제제","사이타마현","2014-04-30","150","불검출","불검출","적합"
"46","추출식품","시즈오카현","2014-04-28","1,001","불검출","불검출","적합"
"47","맥주","오이타현","2014-04-29","32,844","불검출","불검출","적합"
"48","리큐르","미에현","2014-03-12","1,260","불검출","불검출","적합"
"49","청주","미야기현","2014-03-24","172.8","불검출","불검출","적합"
"50","혼합제제","이바라키현","2014-03-29","342","불검출","불검출","적합"
"51","소스류","에히메현","2014-05-12","907","불검출","불검출","적합"
"52","청주","교토부","2014-03-26","9,417.6","불검출","불검출","적합"
"53","청주","교토부","2014-03-26","806.4","불검출","불검출","적합"
"54","향신료조제품(고추냉이가공품)","사이타마현","2014-04-29","704","불검출","불검출","적합"
"55","국수","구마모토현","2014-04-15","688","불검출","불검출","적합"
"56","국수","구마모토현","2014-04-14","189","불검출","불검출","적합"
"57","식염절임","와카야마현","2014-05-19","57.6","불검출","불검출","적합"
"58","식염절임","와카야마현","2014-05-19","57.6","불검출","불검출","적합"
"59","혼합제제","효고현","2014-05-20","34","불검출","불검출","적합"
"60","혼합제제","오카야마현","2014-05-15","60","불검출","불검출","적합"
"61","혼합제제","오카야마현","2014-05-15","30","불검출","불검출","적합"
"62","혼합제제","나가노현","2014-03-26","600","불검출","불검출","적합"
"63","혼합제제","나가노현","2014-05-15","300","불검출","불검출","적합"
"64","혼합제제","나가노현","2014-05-15","1,600","불검출","불검출","적합"
