"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","43건","-","-","175,025","-","-","-"
"1","활돔(참돔)","에히메현","2014-6-5","7,567","불검출","불검출","적합"
"2","활돔(참돔)","구마모토현","2014-6-5","5,504","불검출","불검출","적합"
"3","활돔(참돔)","구마모토현","2014-6-5","12,828","불검출","불검출","적합"
"4","활가리비","홋카이도","2014-6-5","7,000","불검출","불검출","적합"
"5","활가리비","홋카이도","2014-6-5","6,800","불검출","불검출","적합"
"6","활가리비","홋카이도","2014-6-5","6,500","불검출","불검출","적합"
"7","활가리비","홋카이도","2014-6-5","12,720","불검출","불검출","적합"
"8","활가리비","홋카이도","2014-6-5","7,000","불검출","불검출","적합"
"9","냉동다랑어(남방참다랑어) 인도양","","2014-6-5","9,990","불검출","불검출","적합"
"10","냉장돔(황돔)","야마구치현","2014-6-5","140","불검출","불검출","적합"
"11","활장어(먹장어)","야마구치현","2014-6-5","1,776","불검출","불검출","적합"
"12","냉장돔(황돔)","후쿠오카현","2014-6-5","304","불검출","불검출","적합"
"13","냉장민어(수조기)","가가와현","2014-6-5","115","불검출","불검출","적합"
"14","냉장민어(수조기)","오카야마현","2014-6-5","109","불검출","불검출","적합"
"15","냉장준치","가가와현","2014-6-5","56","불검출","불검출","적합"
"16","냉장준치","후쿠오카현","2014-6-5","10","불검출","불검출","적합"
"17","냉장준치","오카야마현","2014-6-5","36","불검출","불검출","적합"
"18","냉장준치","구마모토현","2014-6-5","76","불검출","불검출","적합"
"19","냉장민어(수조기)","야마구치현","2014-6-5","189","불검출","불검출","적합"
"20","냉장명태","홋카이도","2014-6-5","2,306","불검출","불검출","적합"
"21","냉장갈치","오이타현","2014-6-5","400","불검출","불검출","적합"
"22","냉장준치","야마구치현","2014-6-5","194","불검출","불검출","적합"
"23","냉장홍어","홋카이도","2014-6-5","11,641","불검출","불검출","적합"
"24","활장어(붕장어)","나가사키현","2014-6-5","366","불검출","불검출","적합"
"25","냉장명태","홋카이도","2014-6-5","2,910","불검출","불검출","적합"
"26","냉장명태","홋카이도","2014-6-5","2,730","불검출","불검출","적합"
