"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"19","캔디류(사탕)","아이치현","2014-05-14","576","불검출","불검출","적합"
"20","혼합제제","오카야마현","2014-05-12","75","불검출","불검출","적합"
"21","소스류","시즈오카현","2014-05-01","2,000","불검출","불검출","적합"
"22","맥주","구마모토현","2014-04-21","29,670.4","불검출","불검출","적합"
"23","식초절임(생강절임)","도치기현","2014-05-16","32","불검출","불검출","적합"
"24","식염절임","도쿄도","2014-05-16","92","불검출","불검출","적합"
"25","과자(쿠키)","효고현","2014-04-16","8.64","불검출","불검출","적합"
"26","과자(한과류)","나가노현","2014-05-13","1,344","불검출","불검출","적합"
"27","복합조미식품","가나가와현","2014-02-13","1,000","불검출","불검출","적합"
"28","빵류(파이)","효고현","2014-04-18","44.8","불검출","불검출","적합"
"29","복합조미식품","오이타현","2014-02-27","200","불검출","불검출","적합"
"30","복합조미식품","가나가와현","2014-02-17","500","불검출","불검출","적합"
"31","복합조미식품","가나가와현","2014-03-11","500","불검출","불검출","적합"
"32","DL-사과산","오사카부","2014-02-14","20,000","불검출","불검출","적합"
"33","곡류가공품","후쿠시마현","2014-04-10","100","불검출","불검출","적합"
"34","복합조미식품","미에현","2014-04-11","13.8","불검출","불검출","적합"
"35","복합조미식품","미에현","2014-04-17","22.5","불검출","불검출","적합"
"36","빵류(그외 빵류)","효고현","2014-04-17","5.04","불검출","불검출","적합"
"37","빵류(그외 빵류)","효고현","2014-04-18","21.06","불검출","불검출","적합"
"38","향신료조제품(고추냉이가공품)","나가노현","2014-04-29","335.4","불검출","불검출","적합"
"39","빵류(그외 빵류)","효고현","2014-04-18","35.1","불검출","불검출","적합"
"40","청주","효고현","2014-04-01","108","불검출","불검출","적합"
"41","빵류(그외 빵류)","효고현","2014-04-18","35.1","불검출","불검출","적합"
"42","냉면","훗카이도","2014-03-25","1,200","불검출","불검출","적합"
"43","청주","야마가타현","2014-02-28","259.2","불검출","불검출","적합"
"44","청주","후쿠이현","2014-04-09","86.4","불검출","불검출","적합"
"45","청주","후쿠이현","2014-04-21","172.8","불검출","불검출","적합"
"46","청주","후쿠이현","2014-04-22","172.8","불검출","불검출","적합"
"47","캔디류(사탕)","아이치현","2014-04-21","28.2","불검출","불검출","적합"
"48","청주","이와테현","2014-04-23","864","불검출","불검출","적합"
"49","트랜스글루코시다아제","시가현","2014-04-14","401","불검출","불검출","적합"
"50","과자(스낵과자)","아이치현","2014-05-01","11.4","불검출","불검출","적합"
"51","청주","히로시마현","2014-03-05","720","불검출","불검출","적합"
"52","청주","히로시마현","2014-03-11","108","불검출","불검출","적합"
"53","소스류","군마현","2014-04-04","4,180","불검출","불검출","적합"
"54","청주","히로시마현","2014-03-03","540","불검출","불검출","적합"
"55","과.채가공품","훗카이도","2014-04-28","5.1","불검출","불검출","적합"
"56","과.채가공품","훗카이도","2014-04-24","6.3","불검출","불검출","적합"
"57","트랜스글루타미나아제","가나가와현","2014-03-05","100","불검출","불검출","적합"
"58","트랜스글루타미나아제","가나가와현","2014-04-14","200","불검출","불검출","적합"
"59","트랜스글루타미나아제","가나가와현","2014-04-10","150","불검출","불검출","적합"
"60","액상차","후쿠이현","2014-03-28","396","불검출","불검출","적합"
"61","조미건어포류","야마나시현","2014-04-30","10.4","불검출","불검출","적합"
"62","액상차","후쿠이현","2014-04-11","453.6","불검출","불검출","적합"
"63","카레","도치기현","2014-01-16","264","불검출","불검출","적합"
"64","카레","나라현","2014-04-01","10,000","불검출","불검출","적합"
"65","카레","도치기현","2014-03-14","330","불검출","불검출","적합"
"66","카레","나라현","2014-04-01","4,000","불검출","불검출","적합"
"67","카레","나라현","2014-03-04","1,000","불검출","불검출","적합"
"68","혼합제제","오카야마현","2014-05-13","960","불검출","불검출","적합"
