"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","21건","-","-","41,815","-","-","-"
"1","활장어(먹장어)","나가사키현","2014-6-2","4,936","불검출","불검출","적합"
"2","활가리비","홋카이도","2014-6-2","7,000","불검출","불검출","적합"
"3","냉장민어(수조기)","야마구치현","2014-6-2","135","불검출","불검출","적합"
"4","냉동상어(청상아리)","태평양","2014-6-2","456","불검출","불검출","적합"
"5","냉장홍어","홋카이도","2014-6-2","2,265","불검출","불검출","적합"
"6","냉장갈치","와카야마현","2014-6-2","2,368","불검출","불검출","적합"
"7","냉장갈치","와카야마현","2014-6-2","1,552","불검출","불검출","적합"
"8","냉장홍어","야마구치현","2014-6-2","350","불검출","불검출","적합"
"9","냉장명태","홋카이도","2014-6-2","1,494","불검출","불검출","적합"
"10","냉장홍어","홋카이도","2014-6-2","1,888","불검출","불검출","적합"
"11","냉동다랑어(눈다랑어,목살) 태평양","","2014-6-2","1,984","불검출","불검출","적합"
"12","냉동다랑어(눈다랑어,목살) 태평양","","2014-6-2","229","불검출","불검출","적합"
"13","냉동다랑어(눈다랑어,F,횟감)","태평양","2014-6-2","1,486","불검출","불검출","적합"
"14","냉장명태","홋카이도","2014-6-2","1,204","불검출","불검출","적합"
"15","냉장갈치","와카야마현","2014-6-2","2,776","불검출","불검출","적합"
"16","냉장준치","구마모토현","2014-6-2","357","불검출","불검출","적합"
"17","냉장갈치","와카야마현","2014-6-2","232","불검출","불검출","적합"
"18","활돔(돌돔)","나가사키현","2014-6-2","1,027","불검출","불검출","적합"
"19","활장어(먹장어)","야마구치현","2014-6-2","2,884","불검출","불검출","적합"
"20","활가리비","홋카이도","2014-6-2","6,675","불검출","불검출","적합"
"21","활게(털게)","홋카이도","2014-6-2","517","불검출","불검출","적합"
