"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"69","복합조미식품","에히메현","2014-03-17","2,000","불검출","불검출","적합"
"70","과자(스낵과자)","이바라키현","2014-05-13","900","불검출","불검출","적합"
"71","과자(스낵과자)","이바라키현","2014-05-10","144","불검출","불검출","적합"
"72","5'-이노신산이나트륨","가나가와현","2013-07-02","900","불검출","불검출","적합"
"73","추잉껌","아이치현","2013-07-26","1,320","불검출","불검출","적합"
"74","추잉껌","아이치현","2014-05-13","2,470.5","불검출","불검출","적합"
"75","추잉껌","아이치현","2014-05-13","648","불검출","불검출","적합"
"76","과자(스낵과자)","미에현","2014-05-12","6,030.7","불검출","불검출","적합"
"77","맥주","후쿠오카현","2014-04-01","68,250","불검출","불검출","적합"
"78","전분가공품","효고현","2014-05-09","3,000","불검출","불검출","적합"
"79","혼합제제","효고현","2014-05-14","2,000","불검출","불검출","적합"
"80","향신료조제품(고추냉이가공품)","도쿄도","2014-04-29","1,320","불검출","불검출","적합"
"81","혼합제제","시즈오카현","2014-05-14","50","불검출","불검출","적합"
"82","과자(스낵과자)","이바라키현","2014-05-14","1,440","불검출","불검출","적합"
"83","청주","교토부","2014-05-01","43.2","불검출","불검출","적합"
"84","청주","교토부","2014-05-01","90","불검출","불검출","적합"
"85","청주","교토부","2014-05-01","108","불검출","불검출","적합"
"86","혼합제제","오사카부","2014-04-24","160","불검출","불검출","적합"
"87","혼합제제","와카야마현","2014-05-15","30","불검출","불검출","적합"
"88","혼합제제","와카야마현","2014-05-16","60","불검출","불검출","적합"
"89","소스류","지바현","2014-03-13","849.6","불검출","불검출","적합"
"90","소스류","지바현","2014-04-21","11,400","불검출","불검출","적합"
"91","곡류가공품","도쿄도","2014-05-02","233","불검출","불검출","적합"
"92","혼합제제","나가노현","2014-04-18","98","불검출","불검출","적합"
"93","혼합제제","나가노현","2014-05-13","48","불검출","불검출","적합"
"94","고형차","후쿠오카현","2014-05-15","75","불검출","불검출","적합"
"95","당류가공품","지바현","2014-04-12","48","불검출","불검출","적합"
"96","소스류","나가사키현","2014-05-12","3,110","불검출","불검출","적합"
"97","캔디류(젤리)","가나가와현","2014-05-01","302.4","불검출","불검출","적합"
"98","캔디류(사탕)","가나가와현","2014-04-16","105.6","불검출","불검출","적합"
"99","갈락토올리고당","훗카이도","2013-05-08","500","불검출","불검출","적합"
"100","과자(비스킷)","오사카부","2014-05-15","70","불검출","불검출","적합"
"101","과자(비스킷)","이바라키현","2014-04-08","98.4","불검출","불검출","적합"
"102","카레","나가노현","2014-04-08","400","불검출","불검출","적합"
"103","황산칼슘","오카야마현","2014-05-12","5,000","불검출","불검출","적합"
"104","혼합제제","이바라키현","2014-05-02","200","불검출","불검출","적합"
