"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"합계","","107","","104,863","","",""
"1","청주","도야마현","2015-07-16","475","불검출","불검출","적합"
"2","청주","기후현","2015-06-12","172.8","불검출","불검출","적합"
"3","청주","효고현","2015-07-17","129.6","불검출","불검출","적합"
"4","혼합제제","오카야마현","2015-06-29","360","불검출","불검출","적합"
"5","혼합제제","이바라키현","2015-07-10","1,200","불검출","불검출","적합"
"6","혼합제제","효고현","2015-07-13","90","불검출","불검출","적합"
"7","기타천연착향료","이바라키현","2015-07-07","90","불검출","불검출","적합"
"8","혼합제제","이바라키현","2015-07-06","240","불검출","불검출","적합"
"9","혼합제제","이바라키현","2015-07-01","14","불검출","불검출","적합"
"10","빵류(그외 빵류)","나가노현","2015-06-30","96","불검출","불검출","적합"
"11","소스류","나가사키현","2015-06-16","315.75","불검출","불검출","적합"
"12","소스류","나가사키현","2015-07-07","622.5","불검출","불검출","적합"
